#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Line of Fire (Europe);Line of Fire;Atari ST;;1990;;;;;;;;;;;;
Lorna (Spain) (Disk 1);Lorna - Disk 1;Atari ST;;1990;;;;;;;;;;;;
Lorna (Spain) (Disk 2);Lorna - Disk 2;Atari ST;;1990;;;;;;;;;;;;
Lotus III - The Ultimate Challenge (Europe);Lotus III: The Ultimate Challenge;Atari ST;;1992;;;;;;;;;;;;
Lotus Turbo Challenge II (Europe);Lotus Turbo Challenge II;Atari ST;;1991;;;;;;;;;;;;
Manchester United Europe (Europe);Manchester United Europe;Atari ST;;1991;;;;;;;;;;;;
Mega Twins (Europe) (Disk 1);Mega Twins - Disk 1;Atari ST;;1991;;;;;;;;;;;;
Mega Twins (Europe) (Disk 2);Mega Twins - Disk 2;Atari ST;;1991;;;;;;;;;;;;
Menace (Europe);Menace;Atari ST;;1988;;;;;;;;;;;;
Mercs (Europe);Mercs;Atari ST;;1991;;;;;;;;;;;;
Metal Mutant (Europe);Metal Mutant;Atari ST;;1991;;;;;;;;;;;;
Midnight Resistance (USA);Midnight Resistance;Atari ST;;1990;;;;;;;;;;;;
Monty Python's Flying Circus (Europe);Monty Python's Flying Circus;Atari ST;;1990;;;;;;;;;;;;
Moonshine Racers (Europe) (Disk 1);Moonshine Racers - Disk 1;Atari ST;;1991;;;;;;;;;;;;
Moonshine Racers (Europe) (Disk 2);Moonshine Racers - Disk 2;Atari ST;;1991;;;;;;;;;;;;
Mouse Trap (Europe);Mouse Trap;Atari ST;;1987;;;;;;;;;;;;
Mr. Heli (Europe);Mr. Heli;Atari ST;;1987;;;;;;;;;;;;
Mystical (Europe);Mystical;Atari ST;;1990;;;;;;;;;;;;
Narc (Europe);Narc;Atari ST;;1989;;;;;;;;;;;;
Narco Police (Europe);Narco Police;Atari ST;;1990;;;;;;;;;;;;
Navy Moves (Europe);Navy Moves;Atari ST;;1989;;;;;;;;;;;;
Navy Seals (Europe);Navy Seals;Atari ST;;1990;;;;;;;;;;;;
Nicky II (Europe);Nicky II;Atari ST;;1993;;;;;;;;;;;;
Ninja Spirit (Europe);Ninja Spirit;Atari ST;;1988;;;;;;;;;;;;
North & South (Europe);North & South;Atari ST;;1989;;;;;;;;;;;;
Onslaught (Europe);Onslaught;Atari ST;;1989;;;;;;;;;;;;
Operation Thunderbolt (Europe) (Disk 1);Operation Thunderbolt - Disk 1;Atari ST;;1989;;;;;;;;;;;;
Operation Thunderbolt (Europe) (Disk 2);Operation Thunderbolt - Disk 2;Atari ST;;1989;;;;;;;;;;;;
Operation Wolf (Europe);Operation Wolf;Atari ST;;1988;;;;;;;;;;;;
Out Run (Europe);Out Run;Atari ST;;1987;;;;;;;;;;;;
Out Run Europa (Europe) (Disk 1);Out Run Europa - Disk 1;Atari ST;;1991;;;;;;;;;;;;
Out Run Europa (Europe) (Disk 2);Out Run Europa - Disk 2;Atari ST;;1991;;;;;;;;;;;;
P-47 Thunderbolt (Europe);P-47 Thunderbolt;Atari ST;;1988;;;;;;;;;;;;
Pac-Land (Europe);Pac-Land;Atari ST;;1989;;;;;;;;;;;;
Pacman (Europe) (Unl);Pacman;Atari ST;;19xx;;;;;;;;;;;;
Pang (Europe);Pang;Atari ST;;1990;;;;;;;;;;;;
Paperboy (Europe);Paperboy;Atari ST;;1989;;;;;;;;;;;;
Parasol Stars (Europe);Parasol Stars;Atari ST;;1992;;;;;;;;;;;;
Pinball Magic (Europe);Pinball Magic;Atari ST;;1990;;;;;;;;;;;;
Pirates! (USA);Pirates!;Atari ST;;1989;;;;;;;;;;;;
Populous (Europe);Populous;Atari ST;;1989;;;;;;;;;;;;
R-Type (Europe);R-Type;Atari ST;;1988;;;;;;;;;;;;
R-Type II (Europe);R-Type II;Atari ST;;1989;;;;;;;;;;;;
Rainbow Islands (Europe);Rainbow Islands;Atari ST;;1989;;;;;;;;;;;;
Rambo III (Europe);Rambo III;Atari ST;;1988;;;;;;;;;;;;
Rampage (Europe);Rampage;Atari ST;;1986;;;;;;;;;;;;
Renegade (Europe);Renegade;Atari ST;;1988;;;;;;;;;;;;
Rick Dangerous (Europe);Rick Dangerous;Atari ST;;1989;;;;;;;;;;;;
Rick Dangerous II (Europe);Rick Dangerous II;Atari ST;;1989;;;;;;;;;;;;
Risky Woods (Europe);Risky Woods;Atari ST;;1992;;;;;;;;;;;;
Road Blasters (Europe);Road Blasters;Atari ST;;1988;;;;;;;;;;;;
Robocop (Europe);Robocop;Atari ST;;1989;;;;;;;;;;;;
Robocop 2 (Europe);Robocop 2;Atari ST;;1991;;;;;;;;;;;;
Robocop 3 (Europe) (Disk 1);Robocop 3 - Disk 1;Atari ST;;1991;;;;;;;;;;;;
Robocop 3 (Europe) (Disk 2);Robocop 3 - Disk 2;Atari ST;;1991;;;;;;;;;;;;
