#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
Masters Of The Universe (Original) (Physics 2,5);Masters Of The Universe;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
Maverick (Sega) (1994) (WIP);Maverick (WIP);Future Pinball;;1994;Sega;;;;;;0;;;;;;;;;
Medieval Madness (Williams) (1997) (Ultimate Edition) (1.01);Medieval Madness (Ultimate Edition);Future Pinball;;1997;Williams;;;;;;0;;;;;;;;;
Medusa (Bally) (1981) (1.0);Medusa;Future Pinball;;1981;Bally;;;;;;0;;;;;;;;;
Metal Slug (Original) (2.0);Metal Slug;Future Pinball;;2009;Original;;;;;;0;;;;;;;;;
Metallica (Williams) (1989) (VIP Edition) (1.03);Metallica (VIP Edition);Future Pinball;;1989;Williams;;;;;;0;;;;;;;;;
Mickey and Pluto (Original) (2015) (2.0);Mickey and Pluto;Future Pinball;;2015;Original;;;;;;0;;;;;;;;;
Miss World (Geiger) (1985) (0.9);Miss World;Future Pinball;;1985;Geiger;;;;;;0;;;;;;;;;
Mission Impossible 3 (Original) (2010) (VIP Edition) (1.01);Mission Impossible 3 (VIP Edition);Future Pinball;;2010;Original;;;;;;0;;;;;;;;;
Monster Bash (Williams) (1998) (0.7b);Monster Bash;Future Pinball;;1998;Williams;;;;;;0;;;;;;;;;
Monster Hunter (Original) (1.0);Monster Hunter;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
Mousin' Around! (Bally) (1989) (1.0);Mousin' Around!;Future Pinball;;1989;Bally;;;;;;0;;;;;;;;;
Mr Bean (Animated Series) (v1.02);Mr Bean;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
Mr. & Mrs. Pac-Man Pinball (Original) (2013) (1.1);Mr. & Mrs. Pac-Man Pinball;Future Pinball;;2013;Original;;;;;;0;;;;;;;;;
Mystery Castle (Alvin G. and Company) (1993) (1.0);Mystery Castle;Future Pinball;;1993;Alvin G. and Company;;;;;;0;;;;;;;;;
Night Rider (Bally) (1977) (1.0);Night Rider;Future Pinball;;1977;Bally;;;;;;0;;;;;;;;;
Nightmare on Elm Street (Original) (2013) (Ultimate) (1.02);Nightmare on Elm Street (Ultimate);Future Pinball;;2013;Original;;;;;;0;;;;;;;;;
Nine Sisters (Williams) (1953) (5.00);Nine Sisters;Future Pinball;;1953;Williams;;;;;;0;;;;;;;;;
Nip-It  (Bally) (1972) (1.6);Nip-It;Future Pinball;;1972;Bally;;;;;;0;;;;;;;;;
OZ the Great and Powerful (Original) (2014) (1.2);OZ the Great and Powerful;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Old Chicago (Bally) (1976) (Ultimate) (1.01);Old Chicago (Ultimate);Future Pinball;;1976;Bally;;;;;;0;;;;;;;;;
Outlaw Pool (Original) (2015) (1.0);Outlaw Pool;Future Pinball;;2015;Original;;;;;;0;;;;;;;;;
Party Zone (Bally) (1991)  (UE) (1.02);Party Zone (Ultra Edition);Future Pinball;;1991;Bally;;;;;;0;;;;;;;;;
Peter Puck Pinball Disaster (Original) (0.1.10);Peter Puck Pinball Disaster;Future Pinball;;2010;Original;;;;;;0;;;;;;;;;
Phantom Of The Opera (Data East) (1990) (Ultimate Edition) (1.01);Phantom Of The Opera (Ultimate Edition);Future Pinball;;1990;Data East;;;;;;0;;;;;;;;;
Pharaoh (Williams) (1981) (1.0);Pharaoh;Future Pinball;;1981;Williams;;;;;;0;;;;;;;;;
Pinball Pool (Gottlieb) (1974) (Ultimate) (1.01);Pinball Pool (Ultimate);Future Pinball;;1974;Gottlieb;;;;;;0;;;;;;;;;
Pink Floyd - The Wall (Original) (2015) (Final);Pink Floyd - The Wall (Original) (2015) (Final);Future Pinball;;2015;Original;;;;;;0;;;;;;;;;
Pinky and the Brain (Original) (2015) (Special Edition 2) (3.0);Pinky and the Brain (Special Edition 2);Future Pinball;;2015;Original;;;;;;0;;;;;;;;;
Pirate Ship (Original) (2015) (1.1);Pirate Ship;Future Pinball;;2015;Original;;;;;;0;;;;;;;;;
Pirates of Caribbean (Stern) (2006) (Rom's Version);Pirates of Caribbean;Future Pinball;;2006;Stern;;;;;;0;;;;;;;;;
Planet Of The Apes (Original) (2014) (1.0);Planet Of The Apes;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
PlayBoy XSE (Bally) (1978) (v1);PlayBoy;Future Pinball;;1978;Bally;;;;;;0;;;;;;;;;
Police Force (Williams) (1989) (1.0);Police Force;Future Pinball;;1989;Williams;;;;;;0;;;;;;;;;
Pool Shark (Original) (2014) (1.0);Pool Shark;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Popeye (Original) (1.0);Popeye;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
Power Play (Bally) (1977) (2.0);Power Play;Future Pinball;;1977;Bally;;;;;;0;;;;;;;;;
Predator (Original) (2014) (1.1);Predator;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Pro Football (Gottlieb) (1973) (UE) (1.03);Pro Football (Ultra Edition);Future Pinball;;1973;Gottlieb;;;;;;0;;;;;;;;;
Prometheus (Original) (1.2);Prometheus;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
Psycho Pinball Wild West (Codemasters) (1995) (1.00);Psycho Pinball Wild West;Future Pinball;;1995;Codemasters;;;;;;0;;;;;;;;;
Puppet Master (Original) (2015) (1.1);Puppet Master;Future Pinball;;2015;Original;;;;;;0;;;;;;;;;
QBert's Quest (Gottlieb) (1983) (1.0);QBert's Quest;Future Pinball;;1983;Gottlieb;;;;;;0;;;;;;;;;
Quicksilver (Stern) (1980) (1.0);Quicksilver;Future Pinball;;1980;Stern;;;;;;0;;;;;;;;;
R2D2 (Original) (2015) (1.0);R2D2;Future Pinball;;2015;Original;;;;;;0;;;;;;;;;
Rat Fink (Original) (2014) (1.01);Rat Fink;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Raven (Gottlieb) (1986) (WIP);Raven;Future Pinball;;1986;Gottlieb;;;;;;0;;;;;;;;;
Red Dwarf (Original) (Ultimate) (1.02);Red Dwarf (Ultimate);Future Pinball;;2010;Original;;;;;;0;;;;;;;;;
Reel It In (Original) (1);Reel It In;Future Pinball;;2013;Original;;;;;;0;;;;;;;;;
Retroflair New Edition (Original) (Physics 2.5);Retroflair New Edition;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
Retroflair Revisited Table (Original) (3.1b);Retroflair Revisited Table;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
Return Of The Living Dead (Original) (2015) (1.2);Return Of The Living Dead;Future Pinball;;2015;Original;;;;;;0;;;;;;;;;
Ripley's Belive It Or Not (Stern) (2003) (1.2);Ripley's Belive It Or Not;Future Pinball;;2003;Stern;;;;;;0;;;;;;;;;
Road Girls (Original) (1.0+);Road Girls;Future Pinball;;2006;Original;;;;;;0;;;;;;;;;
Road Girls Revisited (Original) (1.0);Road Girls Revisited;Future Pinball;;2007;Original;;;;;;0;;;;;;;;;
Robocop (Original) (2012) (UE) (1.02);Robocop (Ultra Edition);Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
Robot (Zaccaria) (1985) (1.0);Robot;Future Pinball;;1985;Zaccaria;;;;;;0;;;;;;;;;
Robot City (Original) (2014);Robot City;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Robots Invasion (Original) (2011) (UE) (1.04);Robots Invasion (Ultra Edition);Future Pinball;;2011;Original;;;;;;0;;;;;;;;;
Rock & Rule (Original) (2013);Rock & Rule;Future Pinball;;2013;Original;;;;;;0;;;;;;;;;
Rocket Raccoon (Original) (2015) (1.0);Rocket Raccoon;Future Pinball;;2015;Original;;;;;;0;;;;;;;;;
Rocket Ship X (Original) (2014) (1.0);Rocket Ship X;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Romulans (Original) (2014) (1.0);Romulans;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Ryan Pumkin Carving (Original) (2014) (1.0);Ryan Pumkin Carving;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Samurai (Original) (1.0);Samurai;Future Pinball;;2010;Original;;;;;;0;;;;;;;;;
Satin Doll (Williams) (1975) (1.10);Satin Doll;Future Pinball;;1975;Williams;;;;;;0;;;;;;;;;
Scared Stiff (Bally) (1996) (1.1);Scared Stiff;Future Pinball;;1996;Bally;;;;;;0;;;;;;;;;
Seawitch (Stern) (1980) (Ultimate) (1.01);Seawitch (Ultimate);Future Pinball;;1980;Stern;;;;;;0;;;;;;;;;
Sharkey's Shootout (Stern) (2000) (1.32);Sharkey's Shootout;Future Pinball;;2000;Stern;;;;;;0;;;;;;;;;
Shootanza (Original) (2015) (1.1);Shootanza;Future Pinball;;2015;Original;;;;;;0;;;;;;;;;
Shrek (Stern) (2008) (1.2);Shrek;Future Pinball;;2008;Stern;;;;;;0;;;;;;;;;
Silverball Mania (Bally) (1980) (Ultimate Edition) (1.01);Silverball Mania (Ultimate Edition);Future Pinball;;1980;Bally;;;;;;0;;;;;;;;;
Simpsons (Data East) (1990) (0.82);Simpsons;Future Pinball;;1990;Data East;;;;;;0;;;;;;;;;
Six Million Dollar Man, The (Bally) (1978) (Ultimate) (1.01);Six Million Dollar Man, The (Ultimate);Future Pinball;;1978;Bally;;;;;;0;;;;;;;;;
Sky Divers (Bally) (1964) (1.0);Sky Divers;Future Pinball;;1964;Bally;;;;;;0;;;;;;;;;
Skyway (Williams) (1954) (4.00);Skyway;Future Pinball;;1954;Williams;;;;;;0;;;;;;;;;
Smokey And The Bandit (Original) (2013) (1.0);Smokey And The Bandit;Future Pinball;;2013;Original;;;;;;0;;;;;;;;;
Sonic The Hedgehog (Original) (2014) (Ultimate) (1.02);Sonic The Hedgehog (Ultimate);Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Sorcerer (Williams) (1985) (Ultimate) (1.01);Sorcerer (Ultimate);Future Pinball;;1985;Williams;;;;;;0;;;;;;;;;
Space 1999 (Original) (2014) (1.0);Space 1999;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Space Invaders (Bally) (1979) (SE) (1.0);Space Invaders (SE);Future Pinball;;1979;Bally;;;;;;0;;;;;;;;;
Space Invaders 2 (Original) (1.0);Space Invaders 2;Future Pinball;;2007;Original;;;;;;0;;;;;;;;;
Space Shuttle (Williams) (1984) (1.1);Space Shuttle;Future Pinball;;1984;Williams;;;;;;0;;;;;;;;;
Space Station (Williams) (1987) (2.0);Space Station;Future Pinball;;1987;Williams;;;;;;0;;;;;;;;;
Space War (Original) (2014) (1.0);Space War;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Spawn (Original) (2014) (1.0);Spawn;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Speed Devils (Original) (SE) (0.99);Speed Devils (SE);Future Pinball;;2009;Original;;;;;;0;;;;;;;;;
Spiderman (Stern) (2007) (Ultra Edition) (1.09);Spiderman (Ultra Edition);Future Pinball;;2007;Stern;;;;;;0;;;;;;;;;
Spirit (Gottlieb) (1982) (1.0);Spirit;Future Pinball;;1982;Gottlieb;;;;;;0;;;;;;;;;
Spy Hunter (Bally) (1984) (1.0);Spy Hunter;Future Pinball;;1984;Bally;;;;;;0;;;;;;;;;
Star Trek (Bally) (1979) (Ultimate Edition) (1.01);Star Trek (Ultimate Edition);Future Pinball;;1979;Bally;;;;;;0;;;;;;;;;
Star Trek (Stern) (2013) (Ultimate) (1.02);Star Trek (Ultimate);Future Pinball;;2013;Stern;;;;;;0;;;;;;;;;
Star Trek The Next Generation (Williams) (1993) (20th Anniversay) (1.05);Star Trek The Next Generation (20th Anniversay);Future Pinball;;1993;Williams;;;;;;0;;;;;;;;;
Star Wars Battle Of Hoth (Original) (1.2);Star Wars Battle Of Hoth;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
Star Wars Death Star Assault (Original) (2014) (Ultimate Edition) (1.01);Star Wars Death Star Assault (Ultimate Edition);Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Star Wars Empire Edition (Original) (2013) (VIP) (1.02);Star Wars Empire Edition (VIP);Future Pinball;;2013;Original;;;;;;0;;;;;;;;;
Star Wars Jedi Version (Original) (2012) (1.2);Star Wars Jedi Version;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
Star-Jet (Bally) (1963) (1.0);Star-Jet;Future Pinball;;1963;Bally;;;;;;0;;;;;;;;;
Stargate (Gottlieb) (1995) (WIP);Stargate;Future Pinball;;1995;Gottlieb;;;;;;0;;;;;;;;;
Stars (Original) (2014) (4.0);Stars;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Stars (Stern) (1978) (UE) (1.02);Stars (Ultra Edition);Future Pinball;;1978;Stern;;;;;;0;;;;;;;;;
Steampunk Air Pirates (Original) (2015) (2.1);Steampunk Air Pirates;Future Pinball;;2015;Original;;;;;;0;;;;;;;;;
Steel Wheel (Original) (SE) (2.3);Steel Wheel (SE);Future Pinball;;2011;Original;;;;;;0;;;;;;;;;
Stepmania (Original) (1.03);Stepmania;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
Strange Science (Bally) (1986) (1.0);Strange Science;Future Pinball;;1986;Bally;;;;;;0;;;;;;;;;
Strange World (Gottlieb) (1978) (1.0);Strange World;Future Pinball;;1978;Gottlieb;;;;;;0;;;;;;;;;
Street Fighter II (Gottlieb) (1993) (WIP);Street Fighter II;Future Pinball;;1993;Gottlieb;;;;;;0;;;;;;;;;
Streets Of Fire (Original) (2014) (2.0);Streets Of Fire;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Strikes and Spares (Bally) (1978) (Ultimate Edition) (1.01);Strikes and Spares (Ultimate Edition);Future Pinball;;1978;Bally;;;;;;0;;;;;;;;;
Strip Joker Poker (Original) (2013) (Ultimate) (1.02);Strip Joker Poker (Ultimate);Future Pinball;;2013;Original;;;;;;0;;;;;;;;;
Super Mario Mushroom (Premiere Technology, Gottlieb) (1992) (1.0);Super Mario Mushroom;Future Pinball;;1992;Gottlieb;;;;;;0;;;;;;;;;
Superman (Original) (Man Of Steel Edition) (1.03);Superman (Man Of Steel Edition);Future Pinball;;2011;Original;;;;;;0;;;;;;;;;
Superman (Original) (Ultimate) (1.02);Superman (Ultimate);Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Superman (Original) (VIP Edition) (2013) (1.02);Superman (VIP Edition);Future Pinball;;2013;Original;;;;;;0;;;;;;;;;
Supersonic (Bally) (1979) (2.0);Supersonic;Future Pinball;;1979;Bally;;;;;;0;;;;;;;;;
Surf Champ (Gottlieb) (1976) (1.10);Surf Champ;Future Pinball;;1976;Gottlieb;;;;;;0;;;;;;;;;
Sweet Hearts (Gottlieb) (1963) (2.0);Sweet Hearts;Future Pinball;;1963;Gottlieb;;;;;;0;;;;;;;;;
Swords of Fury (Williams) (1988) (FAKEMODE) (1.2b);Swords of Fury (FAKEMODE);Future Pinball;;1988;Williams;;;;;;0;;;;;;;;;
Taito Drakor (Taito) (1980) (1.0);Taito Drakor;Future Pinball;;1980;Taito;;;;;;0;;;;;;;;;
Taito Shock (Taito) (1980) (1.0);Taito Shock;Future Pinball;;1980;Taito;;;;;;0;;;;;;;;;
Tales From The Crypt (Data East) (1993) (1.3);Tales From The Crypt;Future Pinball;;1993;Data East;;;;;;0;;;;;;;;;
Tales From The Crypt (Original) (Ultimate) (1.05);Tales From The Crypt (Ultimate);Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Tales From The Forbidden Zone (Original) (2013) (1.0);Tales From The Forbidden Zone;Future Pinball;;2013;Original;;;;;;0;;;;;;;;;
Target Alpha (Gottlieb) (1976) (Ultimate) (1.01);Target Alpha;Future Pinball;;1976;Gottlieb;;;;;;0;;;;;;;;;
Taxi (Williams) (1988) (2.0);Taxi;Future Pinball;;1988;Williams;;;;;;0;;;;;;;;;
Tee'd Off (Gottlieb) (1993) (UE) (1.05);Tee'd Off (Ultra Edition);Future Pinball;;1993;Gottlieb;;;;;;0;;;;;;;;;
Teenage Mutant Ninja Turtles (Original) (2014) (2.1);Teenage Mutant Ninja Turtles;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Terminator 2 Judgement Day (Williams) (1991) (Ultimate Edition) (1.02);Terminator 2 Judgement Day (Ultimate Edition);Future Pinball;;1991;Williams;;;;;;0;;;;;;;;;
The 60's (Original) (2014) (1.0);The 60's;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
The 70's (Original) (2015) (2.0);The 70's;Future Pinball;;2015;Original;;;;;;0;;;;;;;;;
The 80's (Original) (2014) (1.0);The 80's;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
The 90's (Original) (2014) (1.0);The 90's;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
The Adventures Of Tintin - The Secret Of The Unicorn Tintin (Original) (1.0);The Adventures Of Tintin - The Secret Of The Unicorn Tintin;Future Pinball;;2011;Original;;;;;;0;;;;;;;;;
The Fifth Element (Original) (2.2);The Fifth Element;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
The Good The Bad And The Ugly (Original) (1.1);The Good The Bad And The Ugly;Future Pinball;;2013;Original;;;;;;0;;;;;;;;;
The Goonies (Original) (0.99);The Goonies;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
The King of Dragons (Original) (2014) (1.10);The King of Dragons;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
The Meteor (Stern) (1979) (UE) (1.03);The Meteor (UE);Future Pinball;;1979;Stern;;;;;;0;;;;;;;;;
The Ryan's Pumpkin Carving (Original) (2014) (1.0);The Ryan's Pumpkin Carving;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
The Shadow (Bally) (1994) (1.0);The Shadow;Future Pinball;;1994;Bally;;;;;;0;;;;;;;;;
The X-Files (Sega) (1997) (1.0);The X-Files;Future Pinball;;1997;Sega;;;;;;0;;;;;;;;;
Three Angels (Original) (2006) (Ultimate) (1.02);Three Angels (Ultimate);Future Pinball;;2006;Original;;;;;;0;;;;;;;;;
Thunderbirds (Original) (1.5);Thunderbirds;Future Pinball;;2013;Original;;;;;;0;;;;;;;;;
Time Warp (Williams) (1979) (1.2);Time Warp;Future Pinball;;1979;Williams;;;;;;0;;;;;;;;;
Tiny Toons (Original) (2014) (1.0);Tiny Toons;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Tomb Raider (Original) (0.9);Tomb Raider;Future Pinball;;2011;Original;;;;;;0;;;;;;;;;
Tomb Raider Underworld (Original) (1.1);Tomb Raider Underworld;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
Transformers (Stern) (2011) (VIP Edition) (1.02);Transformers (VIP Edition);Future Pinball;;2011;Stern;;;;;;0;;;;;;;;;
Trapped In Wonderland (Original) (2.0);Trapped In Wonderland;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
Tribute To The 80s Astrohits (Original) (rc2);Tribute To The 80s Astrohits;Future Pinball;;2011;Original;;;;;;0;;;;;;;;;
Tribute To The 80s Cool Position (Original) (1.0);Tribute To The 80s Cool Position;Future Pinball;;2013;Original;;;;;;0;;;;;;;;;
Tribute To The 80s Frogster (Original) (1.0);Tribute To The 80s Frogster;Future Pinball;;2011;Original;;;;;;0;;;;;;;;;
Tribute To The 80s Multipede (Original) (rc1);Tribute To The 80s Multipede;Future Pinball;;2011;Original;;;;;;0;;;;;;;;;
Tribute To The 80s Tempexx (Original) (1.0);Tribute To The 80s Tempexx;Future Pinball;;2013;Original;;;;;;0;;;;;;;;;
Tribute To The 80s TutenKham (Original) (1.0);Tribute To The 80s TutenKham;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
Trick Or Treat (Original) (2014) (1.5);Trick Or Treat;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Trident (Stern) (1979) (Ultimate) (1.01);Trident (Ultimate);Future Pinball;;1979;Stern;;;;;;0;;;;;;;;;
Tron (Stern) (2011) (1.3);Tron;Future Pinball;;2011;Stern;;;;;;0;;;;;;;;;
Tron Disco-Theque (Original) (1.0);Tron Disco-Theque;Future Pinball;;2011;Original;;;;;;0;;;;;;;;;
Tron Legacy (Original) (2012) (Ultra Edition) (1.01);Tron Legacy (Ultra Edition);Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
Twilight Zone (Williams) (1993) (20th Anniversary Edition) (Ultimate) (1.02);Twilight Zone (20th Anniversary Edition) (Ultimate);Future Pinball;;1993;Williams;;;;;;0;;;;;;;;;
Twister (Sega) (1996) (1.0);Twister;Future Pinball;;1996;Stern;;;;;;0;;;;;;;;;
UFO (Original) (2014) (1.5);UFO;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Vampire 2006 (Original) (1.4);Vampire 2006;Future Pinball;;2006;Original;;;;;;0;;;;;;;;;
Van Halen (Original) (2015) (3.0);Van Halen;Future Pinball;;2015;Original;;;;;;0;;;;;;;;;
Vikings (Original) (2015) (1.01);Vikings;Future Pinball;;2015;Original;;;;;;0;;;;;;;;;
Wacky Races (Original) (2014) (1.0);Wacky Races;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
Walking Dead, The (Original) (2013) (1.2);Walking Dead, The;Future Pinball;;2013;Original;;;;;;0;;;;;;;;;
Walking Dead, The (Original) (2015) (1.0);Walking Dead, The;Future Pinball;;2015;Original;;;;;;0;;;;;;;;;
Wanted (Original) (1.1);Wanted;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
War Of The Worlds, The (Original) (Gold Edition) (1.06);War Of The Worlds, The (Gold Edition);Future Pinball;;2010;Original;;;;;;0;;;;;;;;;
Whirlwind (Williams) (1990) (2.1a);Whirlwind;Future Pinball;;1990;Williams;;;;;;0;;;;;;;;;
Wild Fyre (Stern) (1978) (UE) (1.02);Wild Fyre (UE);Future Pinball;;1978;Stern;;;;;;0;;;;;;;;;
Wonder Woman (Original) (1.1);Wonder Woman;Future Pinball;;2012;Original;;;;;;0;;;;;;;;;
World Cup 94 (Williams) (1994) (1.1);World Cup 94;Future Pinball;;1994;Williams;;;;;;0;;;;;;;;;
Wrath Of Olympus (Original) (God Figures) (1.2);Wrath Of Olympus (God Figures);Future Pinball;;2013;Original;;;;;;0;;;;;;;;;
X's & O's (Bally) (1984) (1.0);X's & O's;Future Pinball;;1984;Bally;;;;;;0;;;;;;;;;
X-Men (Stern) (2012) (1.21);X-Men;Future Pinball;;2012;Stern;;;;;;0;;;;;;;;;
Xenon (Bally) (1980) (Ultimate) (1.01);Xenon (Ultimate);Future Pinball;;1980;Bally;;;;;;0;;;;;;;;;
Yukon (Williams) (1971) (1.2);Yukon;Future Pinball;;1971;Williams;;;;;;0;;;;;;;;;
Zira (Playmatic) (1980) (1.0);Zira;Future Pinball;;1980;Playmatic;;;;;;0;;;;;;;;;
Zombieland (Original) (2013)  (1.2);Zombieland;Future Pinball;;2011;Original;;;;;;0;;;;;;;;;
Zombies Ate My Neighbors (Original) (2014) (1.0);Zombies Ate My Neighbors;Future Pinball;;2014;Original;;;;;;0;;;;;;;;;
