#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
dendego;Densha de GO! (Ver 2.2 J);Taito Classics;;1996;Taito;Driving;;;;;0;;;;;
dendego2;Densha de GO! 2 Kousoku-hen (Ver 2.5 J);Taito Classics;;1998;Taito;Driving;;;;;0;;;;;
dinorex;Dino Rex (World);Taito Classics;;1992;Taito Corporation Japan;Fighter;;;;;0;;;;;
dockman;Dock Man;Taito Classics;;1982;Taito Corporation;Platform;;;;;0;;;;;
dondokod;Don Doko Don (World);Taito Classics;;1989;Taito Corporation Japan;Platform;;;;;0;;;;;
dblaxle;Double Axle (US);Taito Classics;;1991;Taito America Corporation;Driving;;;;;0;;;;;
dungeonm;Dungeon Magic (Ver 2.1O 1994/02/18);Taito Classics;lightbr;1993;Taito Corporation Japan;Maze;;;;;0;;;;;
dleague;Dynamite League (US);Taito Classics;;1990;Taito America Corporation;Sports/Baseball;;;;;0;;;;;
elevator;Elevator Action;Taito Classics;;1983;Taito Corporation;Platform;;;;;0;;;;;
elvactr;Elevator Action Returns (Ver 2.2O 1995/02/20);Taito Classics;;1994;Taito Corporation Japan;Platform;;;;;0;;;;;
enforce;Enforce (World);Taito Classics;;1988;Taito Corporation Japan;Shooter;;;;;0;;;;;
euroch92;Euro Champ '92 (World);Taito Classics;footchmp;1992;Taito Corporation Japan;Sports/Soccer;;;;;0;;;;;
extrmatn;Extermination (World);Taito Classics;;1987;Taito Corporation Japan;Shooter;;;;;0;;;;;
exzisus;Exzisus (Japan, dedicated);Taito Classics;;1987;Taito Corporation;Shoot-'Em-Up;;;;;0;;;;;
fantastc;Fantastic (Galaga conversion on Galaxian hardware);Taito Classics;;0;Taito do Brasil;Shoot-'Em-Up;;;;;0;;;;;
fieldday;Field Day;Taito Classics;;1984;Taito Corporation;Sports/Track & Field;;;;;0;;;;;
fgoal;Field Goal (set 1);Taito Classics;;1979;Taito;Breakout;;;;;0;;;;;
ftimpact;Fighters' Impact (Ver 2.02O);Taito Classics;ftimpcta;1996;Taito;Fighter;;;;;0;;;;;
