#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Mario Bros. (World);Mario Bros. (World);Super Mario Collection;;1986;Nintendo;Platform;;;;;0;;;;;
Mario Clash (Japan, USA);Mario Clash (Japan, USA);Super Mario Collection;;1995;Nintendo;Platform;;;;;0;;;;;
Mario Golf (USA);Mario Golf (USA);Super Mario Collection;;1999;Nintendo;Golf/Sports;;;;;0;;;;;
Mario Golf (USA) (GBC);Mario Golf (USA) (GBC);Super Mario Collection;;1999;Nintendo;Golf/Sports;;;;;0;;;;;
Mario Golf - Advance Tour (USA);Mario Golf - Advance Tour (USA);Super Mario Collection;;2004;Nintendo;Golf/Sports;;;;;0;;;;;
Mario Golf - Toadstool Tour (USA);Mario Golf - Toadstool Tour (USA);Super Mario Collection;;2003;Camelot Software Planning;Golf/Sports;;;;;0;;;;;
Mario Golf - World Tour (USA);Mario Golf - World Tour (USA);Super Mario Collection;;2014;Nintendo;Golf/Sports;;;;;0;;;;;
Mario Hoops 3 on 3 (USA);Mario Hoops 3 on 3 (USA);Super Mario Collection;;2006;Nintendo;Basketball/Sports;;;;;0;;;;;
Mario Is Missing! (USA);Mario Is Missing! (USA);Super Mario Collection;;1993;Software Toolworks;Action/Miscellaneous;;;;;0;;;;;
Mario Is Missing! (USA) (SNES);Mario Is Missing! (USA) (SNES);Super Mario Collection;;1993;Software Toolworks;Action/Miscellaneous;;;;;0;;;;;
Mario Kart - DS (USA);Mario Kart - DS (USA);Super Mario Collection;;2005;Nintendo;Driving/Racing;;;;;0;;;;;
Mario Kart - Double Dash!! (USA);Mario Kart - Double Dash!! (USA);Super Mario Collection;;2003;Nintendo;Driving/Racing;;;;;0;;;;;
Mario Kart - Super Circuit (USA);Mario Kart - Super Circuit (USA);Super Mario Collection;;2006;Nintendo;Driving/Racing;;;;;0;;;;;
Mario Kart 64 (USA);Mario Kart 64 (USA);Super Mario Collection;;1997;Nintendo;Driving/Racing;;;;;0;;;;;
Mario Kart 7 (USA);Mario Kart 7 (USA);Super Mario Collection;;2011;Nintendo;Driving/Racing;;;;;0;;;;;
Mario Kart 8 (USA);Mario Kart 8 (USA);Super Mario Collection;;2014;Nintendo;Driving/Racing;;;;;0;;;;;
Mario Kart Arcade GP;Mario Kart Arcade GP;Super Mario Collection;;2005;Namco;Driving/Racing;;;;;0;;;;;
Mario Kart Arcade GP 2;Mario Kart Arcade GP 2;Super Mario Collection;;2007;Namco Bandai Games;Driving/Racing;;;;;0;;;;;
Mario Kart Wii (USA);Mario Kart Wii (USA);Super Mario Collection;;2008;Nintendo;Driving/Racing;;;;;0;;;;;
Mario Paint (Japan, USA);Mario Paint (Japan, USA);Super Mario Collection;;1992;Nintendo;Miscellaneous;;;;;0;;;;;
Mario Party (USA);Mario Party (USA);Super Mario Collection;;1999;Nintendo;Board Game/Party;;;;;0;;;;;
Mario Party 10 (USA);Mario Party 10 (USA);Super Mario Collection;;2015;Nintendo;Board Game/Party;;;;;0;;;;;
Mario Party 2 (USA);Mario Party 2 (USA);Super Mario Collection;;2000;Nintendo;Board Game/Party;;;;;0;;;;;
Mario Party 3 (USA);Mario Party 3 (USA);Super Mario Collection;;2001;Nintendo;Board Game/Party;;;;;0;;;;;
Mario Party 4 (USA);Mario Party 4 (USA);Super Mario Collection;;2002;Hudson Soft;Board Game/Party;;;;;0;;;;;
Mario Party 5 (USA);Mario Party 5 (USA);Super Mario Collection;;2003;Hudson Soft;Board Game/Party;;;;;0;;;;;
Mario Party 6 (USA);Mario Party 6 (USA);Super Mario Collection;;2003;Hudson Soft;Board Game/Party;;;;;0;;;;;
Mario Party 7 (USA);Mario Party 7 (USA);Super Mario Collection;;2005;Hudson Soft;Board Game/Party;;;;;0;;;;;
Mario Party 8 (USA);Mario Party 8 (USA);Super Mario Collection;;2007;Nintendo;Board Game/Party;;;;;0;;;;;
Mario Party 9 (USA);Mario Party 9 (USA);Super Mario Collection;;2012;Nintendo;Board Game/Party;;;;;0;;;;;
Mario Party Advance (USA);Mario Party Advance (USA);Super Mario Collection;;2005;Nintendo;Board Game/Party;;;;;0;;;;;
Mario Party DS (USA);Mario Party DS (USA);Super Mario Collection;;2007;Nintendo;Board Game/Party;;;;;0;;;;;
Mario Party Island Tour (USA);Mario Party Island Tour (USA);Super Mario Collection;;2013;Nintendo;Board Game/Party;;;;;0;;;;;
