#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Chess Academy (1991)(Sachen)(TW)[p][!][SA-015][Famicom cart];Chess Academy;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Chiller (USA) (Unl);Chiller;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Chinese Checkers (1991)(Sachen)(TW)[p][!][TC-019][NES cart];Chinese Checkers;Nintendo Entertainment System;;1987;;;;;;;;;;;;
Chip 'n Dale Rescue Rangers (USA);Chip 'n Dale Rescue Rangers;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Chip 'n Dale Rescue Rangers 2 (USA);Chip 'n Dale Rescue Rangers 2;Nintendo Entertainment System;;1993;;;;;;;;;;;;
Choplifter (Japan);Choplifter;Nintendo Entertainment System;;1986;;;;;;;;;;;;
Choujikuu Yousai - Macross (Japan);Choujikuu Yousai: Macross;Nintendo Entertainment System;;1985;;;;;;;;;;;;
Chubby Cherub (USA);Chubby Cherub;Nintendo Entertainment System;;1985;;;;;;;;;;;;
Chuuka Taisen (Japan);Chuuka Taisen;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Circus Caper (USA);Circus Caper;Nintendo Entertainment System;;1990;;;;;;;;;;;;
City Connection (USA);City Connection;Nintendo Entertainment System;;1985;;;;;;;;;;;;
Clash at Demonhead (USA);Clash at Demonhead;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Classic Concentration (USA);Classic Concentration;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Cliffhanger (USA);Cliffhanger;Nintendo Entertainment System;;1993;;;;;;;;;;;;
Clu Clu Land (World);Clu Clu Land;Nintendo Entertainment System;;1984;;;;;;;;;;;;
Cobra Command (USA);Cobra Command;Nintendo Entertainment System;;1988;;;;;;;;;;;;
Cobra Triangle (USA);Cobra Triangle;Nintendo Entertainment System;;1988;;;;;;;;;;;;
Code Name - Viper (USA);Code Name: Viper;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Color a Dinosaur (USA);Color a Dinosaur;Nintendo Entertainment System;;1993;;;;;;;;;;;;
Colorful Dragon (1989)(Sachen)(TW)[p][SA-005];Colorful Dragon;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Commando (USA);Commando;Nintendo Entertainment System;;1986;;;;;;;;;;;;
Conan (USA);Conan;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Conflict (USA);Conflict;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Conquest of the Crystal Palace (USA);Conquest of the Crystal Palace;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Contra (USA);Contra;Nintendo Entertainment System;;1988;;;;;;;;;;;;
Contra Force (USA);Contra Force;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Cool World (USA);Cool World;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Corvette ZR-1 Challenge (1991)(Hasbro International)(EU)[!];Corvette ZR-1 Challenge;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Cowboy Kid (USA);Cowboy Kid;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Crackout (Europe);Crackout;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Crash 'n the Boys - Street Challenge (USA);Crash 'n the Boys: Street Challenge;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Creatom (199x)(TXC Corp)(AS)[p][!];Creatom;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Crisis Force (Japan) [En by Stardust Crusaders v1.0];Crisis Force;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Cross Fire (U) (Prototype) [!];Cross Fire;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Crystal Mines (USA) (Unl);Crystal Mines;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Crystalis (USA);Crystalis;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Cyberball (USA);Cyberball;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Cybernoid - The Fighting Machine (USA);Cybernoid: The Fighting Machine;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Dance Aerobics (USA);Dance Aerobics;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Danny Sullivan's Indy Heat (USA);Danny Sullivan's Indy Heat;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Darkman (USA);Darkman;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Darkwing Duck (USA);Darkwing Duck;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Dash Galaxy in the Alien Asylum (USA);Dash Galaxy in the Alien Asylum;Nintendo Entertainment System;;1990;;;;;;;;;;;;
