#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Streets of Rage 2 (USA);Streets of Rage 2;Sega Genesis Multiplayer;;1992;Sega;Action / Fighting;2;;;;;;;;;
Streets of Rage 3 (USA);Streets of Rage 3;Sega Genesis Multiplayer;;1994;SEGA;Action / Fighting;2;;;;;;;;;
Street Smart (Japan, USA);Street Smart (Japan, USA);Sega Genesis Multiplayer;;1991;Treco;Action / Fighting;;;;;;;;;;
Sunset Riders (USA);Sunset Riders (USA);Sega Genesis Multiplayer;;1991;Konami;Action / Adventure;;;;;;;;;;
Super Smash TV (USA, Europe);Super Smash TV (USA, Europe);Sega Genesis Multiplayer;;1992;Flying Edge;Action / Sports;;;;;;;;;;
Syndicate (USA, Europe);Syndicate (USA, Europe);Sega Genesis Multiplayer;;1993;Electronic Arts;Strategy / Shooter;;;;;;;;;;
T2 - The Arcade Game (USA, Europe);T2 - The Arcade Game (USA, Europe);Sega Genesis Multiplayer;;1992;Arena Entertainment;Action / Shooter;;;;;;;;;;
TaleSpin (USA, Europe);TaleSpin (USA, Europe);Sega Genesis Multiplayer;;1991;Capcom;Action / Platform;2;;;;;;;;;
Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA);Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA);Sega Genesis Multiplayer;;1992;Konami;Action;2;;;;;;;;;
Toe Jam & Earl (USA, Europe);Toe Jam & Earl (USA, Europe);Sega Genesis Multiplayer;;1991;Sega;Action / Platform;2;;;;;;;;;
Toe Jam & Earl in Panic on Funkotron (USA);Toe Jam & Earl in Panic on Funkotron (USA);Sega Genesis Multiplayer;;1993;Sega;Action / Platform;2;;;;;;;;;
Todd's Adventures in Slime World (USA);Todd's Adventures in Slime World (USA);Sega Genesis Multiplayer;;1991;Renovation;Action;2;;;;;;;;;
Toki - Going Ape Spit (USA, Europe);Toki - Going Ape Spit (USA, Europe);Sega Genesis Multiplayer;;1991;Sega;Action / Platform;;;;;;;;;;
Tom and Jerry - Frantic Antics (USA) (1994);Tom and Jerry - Frantic Antics (USA) (1994);Sega Genesis Multiplayer;;1994;HI Tech Expressions;Action / Platform;2;;;;;;;;;
Toxic Crusaders (USA);Toxic Crusaders (USA);Sega Genesis Multiplayer;;1992;Sega of America, Inc.;Action;;;;;;;;;;
Two Crude Dudes (USA);Two Crude Dudes (USA);Sega Genesis Multiplayer;;1992;Data East;Fighting;;;;;;;;;;
Vapor Trail (USA);Vapor Trail (USA);Sega Genesis Multiplayer;;1991;Renovation Products;Action;;;;;;;;;;
Viewpoint (USA);Viewpoint (USA);Sega Genesis Multiplayer;;1994;American Sammy;Shooter;;;;;;;;;;
Williams Arcade's Greatest Hits (USA);Williams Arcade's Greatest Hits (USA);Sega Genesis Multiplayer;;1996;Midway;Action;;;;;;;;;;
World of Illusion Starring Mickey Mouse and Donald Duck (USA);World of Illusion Starring Mickey Mouse and Donald Duck (USA);Sega Genesis Multiplayer;;1992;Sega;Adventure / Platform;2;;;;;;;;;
Wonder Boy III - Monster Lair (Japan, Europe);Wonder Boy III - Monster Lair (Japan, Europe);Sega Genesis Multiplayer;;1991;Sega;Action;1;;;;;;;;;
Worms (Europe);Worms (Europe);Sega Genesis Multiplayer;;1996;Ocean;Action / Strategy;4+;;;;;;;;;
WWF WrestleMania - The Arcade Game (USA);WWF WrestleMania - The Arcade Game (USA);Sega Genesis Multiplayer;;1995;Midway;Sports;2;;;;;;;;;
WWF Raw (World);WWF Raw (World);Sega Genesis Multiplayer;;;;;;;;;;;;;;
Xenon 2 Megablast (Europe);Xenon 2 Megablast (Europe);Sega Genesis Multiplayer;;1992;Virgin Games;Shooter;2;;;;;;;;;
X-Men (USA);X-Men (USA);Sega Genesis Multiplayer;;;;;;;;;;;;;;
X-Men 2 - Clone Wars (USA, Europe);X-Men 2 - Clone Wars (USA, Europe);Sega Genesis Multiplayer;;1995;Sega;Action;2;;;;;;;;;
Zero Tolerance (USA, Europe);Zero Tolerance (USA, Europe);Sega Genesis Multiplayer;;1994;Accolade;Shooter;1;;;;;;;;;
Zombies Ate My Neighbors (USA);Zombies Ate My Neighbors (USA);Sega Genesis Multiplayer;;1993;Konami, Inc.;Action / Shooter;2;;;;;;;;;
Zoom! (World);Zoom! (World);Sega Genesis Multiplayer;;1989;Sega;Action / Puzzle;2;;;;;;;;;
