#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Skitchin (USA, Europe);Skitchin (USA, Europe);Sega Genesis;;1994;Electronic Arts;Racing / Sports;1;;;;;;;;;
Slap Fight MD (Japan);Slap Fight MD (Japan);Sega Genesis;;1993;Tengen;Shooter;;;;;;;;;;
Slaughter Sport (USA);Slaughter Sport (USA);Sega Genesis;;1991;RazorSoft;Fighting;2;;;;;;;;;
Smurfs Travel the World, The (Europe) (En,Fr,De,Es);Smurfs Travel the World, The (Europe) (En,Fr,De,Es);Sega Genesis;;1996;Infogrames;Action;1;;;;;;;;;
Smurfs, The (Europe) (En,Fr,De,Es,It);Smurfs, The (Europe) (En,Fr,De,Es,It);Sega Genesis;;1995;Infogrames;Platform;1;;;;;;;;;
Snake Rattle n' Roll (Europe);Snake Rattle n' Roll (Europe);Sega Genesis;;1993;Sega;Action / Platform;2;;;;;;;;;
Snow Bros. - Nick & Tom (Japan);Snow Bros. - Nick & Tom (Japan);Sega Genesis;;1993;Tengen;Action;2;;;;;;;;;
Socket (USA);Socket (USA);Sega Genesis;;1994;Vic Tokai;Platform;1;;;;;;;;;
Sol-Deace (USA);Sol-Deace (USA);Sega Genesis;;1992;Renovation;Shooter;1;;;;;;;;;
Soldiers of Fortune (USA);Soldiers of Fortune (USA);Sega Genesis;;1993;Spectrum Holobyte;Action / Shooter;;;;;;;;;;
Soleil (Spain);Soleil;Sega Genesis;;1994;Atlus;Action / Role-Playing;;;;;;;;;;
Sonic & Knuckles (World);Sonic & Knuckles (World);Sega Genesis;;1994;Sega;Action;2;;;;;;;;;
Sonic & Knuckles + Sonic the Hedgehog (World);Sonic & Knuckles + Sonic the Hedgehog (World);Sega Genesis;;1994;Sega;Platform;1;;;;;;;;;
Sonic & Knuckles + Sonic the Hedgehog 2 (World);Sonic & Knuckles + Sonic the Hedgehog 2 (World);Sega Genesis;;;;;;;;;;;;;;
Sonic & Knuckles + Sonic the Hedgehog 3 (World);Sonic & Knuckles + Sonic the Hedgehog 3 (World);Sega Genesis;;;;;;;;;;;;;;
Sonic 3D Blast (USA, Europe);Sonic 3D Blast (USA, Europe);Sega Genesis;;1996;Sega;Adventure;1;;;;;;;;;
Sonic Classics (USA, Europe) (v1.1);Sonic Classics (USA, Europe) (v1.1);Sega Genesis;;1997;Majesco;Action / Platform;;;;;;;;;;
Sonic Spinball (USA);Sonic Spinball (USA);Sega Genesis;;1993;Sega;Action / Puzzle;4+;;;;;;;;;
Sonic the Hedgehog (USA, Europe);Sonic the Hedgehog (USA, Europe);Sega Genesis;;1991;Sega;Action / Platform;1;;;;;;;;;
Sonic the Hedgehog 2 (World);Sonic the Hedgehog 2 (World);Sega Genesis;;1992;Sega;Action / Platform;2;;;;;;;;;
