#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
overtop;Over Top;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
panicbom;Panic Bomber;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
pgoal;Pleasure Goal 5-on-5 Mini Soccer;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
pnyaa;Pochi y Nyaa;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
popbounc;Pop 'N bounce;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
pspikes2;Power Spikes 2;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
preisle2;Prehistoric Isle 2;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
pulstar;Pulstar;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
puzzledp;Puzzle de Pon!;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
puzzldpr;Puzzle de Pon! R;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
joyjoy;Puzzled;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
rotd;Rage of the Dragons;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
ragnagrd;Ragnagard;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
rbff1;Real Bout Fatal Fury;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
rbff2;Real Bout Fatal Fury 2;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
rbffspec;Real Bout Fatal Fury Special;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
ridhero;Riding Hero;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
roboarmy;Robo Army;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
svc;SVC Chaos: SNK vs. Capcom;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
samsho;Samurai Showdown;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
samsho2;Samurai Showdown 2;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
samsho3;Samurai Showdown 3: Blades of Blood;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
samsho4;Samurai Showdown 4: Amakusa's Revenge;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
samsho5;Samurai Showdown 5;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
samsh5sp;Samurai Showdown 5 Special;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
savagere;Savage Reign;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
