#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Kidou Senshi Gundam Vol. 3 - A Baoa Qu (Japan);Kidou Senshi Gundam Vol. 3: A Baoa Qu;WonderSwan Color;;2002;;;;;;;;;;;;
Kinnikuman IIsei - Choujin Seisenshi (Japan);Kinnikuman IIsei: Choujin Seisenshi;WonderSwan Color;;2003;;;;;;;;;;;;
Kinnikuman IIsei - Dream Tag Match (Japan);Kinnikuman IIsei: Dream Tag Match;WonderSwan Color;;2002;;;;;;;;;;;;
Kurupara! (Japan);Kurupara!;WonderSwan Color;;2001;;;;;;;;;;;;
Last Alive (Japan);Last Alive;WonderSwan Color;;2001;;;;;;;;;;;;
Makai Toushi Sa-Ga (Japan);Makai Toushi Sa-Ga;WonderSwan Color;;2002;;;;;;;;;;;;
Meitantei Conan - Yuugure no Koujo (Japan);Meitantei Conan: Yuugure no Oujo;WonderSwan Color;;2001;;;;;;;;;;;;
Memories Off - Festa (Japan);Memories Off: Festa;WonderSwan Color;;2001;;;;;;;;;;;;
Mikeneko Holmes - Ghost Panic (Japan);Mikeneko Holmes: Ghost Panic;WonderSwan Color;;2001;;;;;;;;;;;;
Mr. Driller (Japan);Mr. Driller;WonderSwan Color;;2001;;;;;;;;;;;;
Namco Super Wars (Japan);Namco Super Wars;WonderSwan Color;;2002;;;;;;;;;;;;
Wonder Classic (Japan);Namco Wonder Classic;WonderSwan Color;;2001;;;;;;;;;;;;
Naruto - Konoha Ninpouchou (Japan);Naruto: Konoha Ninpouchou;WonderSwan Color;;2003;;;;;;;;;;;;
Pocket no Naka no Doraemon (Japan);Pocket no Naka no Doraemon;WonderSwan Color;;2001;;;;;;;;;;;;
Raku Jongg (Japan);Raku Jongg;WonderSwan Color;;2001;;;;;;;;;;;;
Rhyme Rider Kerorican (Japan);Rhyme Rider Kerorican;WonderSwan Color;;2000;;;;;;;;;;;;
Riviera - Yakusoku no Chi Riviera (Japan);Riviera: Yakusoku no Chi Riviera;WonderSwan Color;;2002;;;;;;;;;;;;
Rockman EXE - N1 Battle (Japan);Rockman EXE: N1 Battle;WonderSwan Color;;2003;;;;;;;;;;;;
Rockman EXE WS (Japan);Rockman EXE WS;WonderSwan Color;;2003;;;;;;;;;;;;
Romancing Sa-Ga (Japan);Romancing Sa-Ga;WonderSwan Color;;2001;;;;;;;;;;;;
RUN=DIM - Return to Earth (Japan);RUN=DIM: Return to Earth;WonderSwan Color;;2002;;;;;;;;;;;;
Saint Seiya - Ougon Densetsu Hen - Perfect Edition (Japan);Saint Seiya: Ougon Densetsu Hen - Perfect Edition;WonderSwan Color;;2003;;;;;;;;;;;;
SD Gundam - Operation U.C. (Japan);SD Gundam: Operation U.C.;WonderSwan Color;;2002;;;;;;;;;;;;
SD Gundam Eiyuuden - Kishi Densetsu (Japan);SD Gundam Eiyuuden: Kishi Densetsu;WonderSwan Color;;2001;;;;;;;;;;;;
SD Gundam Eiyuuden - Musha Densetsu (Japan);SD Gundam Eiyuuden: Musha Densetsu;WonderSwan Color;;2001;;;;;;;;;;;;
SD Gundam G-Generation - Gather Beat 2 (Japan);SD Gundam G-Generation: Gather Beat 2;WonderSwan Color;;2001;;;;;;;;;;;;
SD Gundam G-Generation - Mono-Eye Gundams (Japan);SD Gundam G-Generation: Mono-Eye Gundams;WonderSwan Color;;2002;;;;;;;;;;;;
Senkaiden Ni - TV Animation Senkaiden Houshin Engi Yori (Japan);Senkaiden Ni: TV Animation Senkaiden Houshin Engi;WonderSwan Color;;2000;;;;;;;;;;;;
Shaman King - Asu e no Ishi (Japan) (v1.1);Shaman King: Asu heno Ishi;WonderSwan Color;;2002;;;;;;;;;;;;
Sorobang (Japan);Soroban Gu;WonderSwan Color;;2000;;;;;;;;;;;;
