#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Druid - Kyoufu no Tobira (Japan);Druid: Kyoufu no Tobira;Nintendo Famicom Disk System Multiplayer;;1988;Jaleco;Not Classified;;;;;0;;;;;
Egger Land (Japan) [b];Egger Land;Nintendo Famicom Disk System Multiplayer;;1987;HAL Laboratory;Not Classified;;;;;0;;;;;
Emi-chan no Moero Yakyuuken! (Japan) (Unl);Emi-chan no Moero Yakyuuken!;Nintendo Famicom Disk System Multiplayer;;1989;Super PIG;Not Classified;;;;;0;;;;;
Esper Dream (Japan) (v1.1) [b];Esper Dream;Nintendo Famicom Disk System Multiplayer;;1987;Konami;Not Classified;;;;;0;;;;;
Exciting Baseball (Japan);Exciting Baseball;Nintendo Famicom Disk System Multiplayer;;1987;Konami;Not Classified;;;;;0;;;;;
Exciting Basket (Japan);Exciting Basketball;Nintendo Famicom Disk System Multiplayer;;1987;Konami;Not Classified;;;;;0;;;;;
Exciting Billiard (Japan);Exciting Billiard;Nintendo Famicom Disk System Multiplayer;;1987;Konami;Not Classified;;;;;0;;;;;
Exciting Soccer - Konami Cup (Japan) [b];Exciting Soccer: Konami Cup;Nintendo Famicom Disk System Multiplayer;;1988;Konami;Not Classified;;;;;0;;;;;
Falsion (Japan);Falsion;Nintendo Famicom Disk System Multiplayer;;1987;Konami;Not Classified;;;;;0;;;;;
Famicom Grand Prix II - 3D Hot Rally (Japan);Famicom Grand Prix II: 3D Hot Rally;Nintendo Famicom Disk System Multiplayer;;1988;Nintendo;Not Classified;;;;;0;;;;;
Family Computer Golf Japan Course (Japan);Family Computer Golf Japan Course;Nintendo Famicom Disk System Multiplayer;;1987;Nintendo;Not Classified;;;;;0;;;;;
Family Computer Golf U.S. Course (Japan);Family Computer Golf U.S. Course;Nintendo Famicom Disk System Multiplayer;;1987;Nintendo;Not Classified;;;;;0;;;;;
Family Computer Othello (Japan);Family Computer Othello;Nintendo Famicom Disk System Multiplayer;;1986;Kawada;Not Classified;;;;;0;;;;;
Final Commando - Akai Yousai (Japan);Final Commando: Akai Yousai;Nintendo Famicom Disk System Multiplayer;;1988;Konami;Not Classified;;;;;0;;;;;
Fire Rock (Japan);Fire Rock;Nintendo Famicom Disk System Multiplayer;;1988;System Saco;Not Classified;;;;;0;;;;;
Gall Force - Eternal Story (Japan) [En by Gil Galad v1.0];Gall Force - Eternal Story;Nintendo Famicom Disk System Multiplayer;;;;;;;;;0;;;;;
Ginga Denshou - Galaxy Odyssey (Japan);Ginga Denshou: Galaxy Odyssey;Nintendo Famicom Disk System Multiplayer;;1986;Imagineer;Not Classified;;;;;0;;;;;
Golf (Japan) (v1.1);Golf;Nintendo Famicom Disk System Multiplayer;;1986;Nintendo;Not Classified;;;;;0;;;;;
Golf, The - Bishoujo Classic (Japan) (Unl);Golf, The: Bishoujo Classic;Nintendo Famicom Disk System Multiplayer;;1987;Hacker International;Not Classified;;;;;0;;;;;
Halley Wars (Japan) [b];Halley Wars;Nintendo Famicom Disk System Multiplayer;;;;;;;;;0;;;;;
Hayama Reiko no Date de Blackjack (Japan) (Unl);Hayama Reiko no Date de Blackjack;Nintendo Famicom Disk System Multiplayer;;1988;Hacker International;Not Classified;;;;;0;;;;;
Hikari Shinwa - Parthenon no Kagami (Japan) (v1.1) [b];Hikari Shinwa: Parthenon no Kagami;Nintendo Famicom Disk System Multiplayer;;1986;Nintendo;Not Classified;;;;;0;;;;;
Ice Hockey (Japan);Ice Hockey;Nintendo Famicom Disk System Multiplayer;;1988;Nintendo;Not Classified;;;;;0;;;;;
Idol Hotline - Nakayama Miho no Tokimeki High School (Japan);Idol Hotline: Nakayama Miho no Tokimeki High School;Nintendo Famicom Disk System Multiplayer;;1987;Nintendo;Not Classified;;;;;0;;;;;
Karate Champ (Japan);Karate Champ;Nintendo Famicom Disk System Multiplayer;;1988;Data East;Not Classified;;;;;0;;;;;
Karin no Tsurugi (Japan) [b];Karin no Tsurugi;Nintendo Famicom Disk System Multiplayer;;1987;DOG;Not Classified;;;;;0;;;;;
Kieta Princess (Japan);Kieta Princess;Nintendo Famicom Disk System Multiplayer;;1986;Imagineer;Not Classified;;;;;0;;;;;
Knight Move (Japan);Knight Move;Nintendo Famicom Disk System Multiplayer;;1990;Nintendo;Not Classified;;;;;0;;;;;
Kobayashi Hitomi no Hold Up (Japan) (Unl);Kobayashi Hitomi no Hold Up;Nintendo Famicom Disk System Multiplayer;;1990;Hacker International;Not Classified;;;;;0;;;;;
Legend of Zelda 2, The - Link no Bouken (Japan) (v1.1);Legend of Zelda 2, The: Link no Bouken;Nintendo Famicom Disk System Multiplayer;;1987;Nintendo;Not Classified;;;;;0;;;;;
Lipstick #.1 - Lolita Hen (Japan) (Unl);Lipstick #.1: Lolita Hen;Nintendo Famicom Disk System Multiplayer;;1988;Mimi Pro;Not Classified;;;;;0;;;;;
Lipstick #.2 - Joshi Gakusei Hen (Japan) (Unl);Lipstick #.2: Joshi Gakusei Hen;Nintendo Famicom Disk System Multiplayer;;1988;Mimi Pro;Not Classified;;;;;0;;;;;
Lipstick #.3 - OL Hen (Japan) (Unl);Lipstick #.3: OL Hen;Nintendo Famicom Disk System Multiplayer;;1988;Mimi Pro;Not Classified;;;;;0;;;;;
Lipstick #.4 - Hakui no Tenshi Hen (Japan) (Unl);Lipstick #.4: Hakui no Tenshi Hen;Nintendo Famicom Disk System Multiplayer;;1988;Mimi Pro;Not Classified;;;;;0;;;;;
Lipstick #.5 - Stewardess Hen (Japan) (Unl);Lipstick #.5: Stewardess Hen;Nintendo Famicom Disk System Multiplayer;;1988;Mimi Pro;Not Classified;;;;;0;;;;;
Meikyuu Jiin Dababa (Japan);Meikyuu Jiin Dababa;Nintendo Famicom Disk System Multiplayer;;1987;Konami;Not Classified;;;;;0;;;;;
Metroid (Japan) (v1.2) [b];Metroid;Nintendo Famicom Disk System Multiplayer;;1986;Nintendo;Not Classified;;;;;0;;;;;
Michael English Daibouken (Japan) (Unl);Michael English Daibouken;Nintendo Famicom Disk System Multiplayer;;1987;Scorpion Soft;Not Classified;;;;;0;;;;;
Moero TwinBee - Cinnamon Hakase wo Sukue! (Japan);Moero TwinBee: Cinnamon Hakase wo Sukue!;Nintendo Famicom Disk System Multiplayer;;1986;Konami;Not Classified;;;;;0;;;;;
Monitor Puzzle Kineko, The - Kinetic Connection (Japan);Monitor Puzzle Kineko, The: Kinetic Connection;Nintendo Famicom Disk System Multiplayer;;1986;Irem;Not Classified;;;;;0;;;;;
Monty on the Run - Monty no Doki Doki Dai Dassou (Japan) [b];Monty on the Run: Monty no Doki Doki Dai Dassou;Nintendo Famicom Disk System Multiplayer;;1987;Jaleco;Not Classified;;;;;0;;;;;
Nazo no Kabe - Block Kuzushi (Japan) [b];Nazo no Kabe: Block Kuzushi;Nintendo Famicom Disk System Multiplayer;;1986;Konami;Not Classified;;;;;0;;;;;
