#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Idol Hotline - Nakayama Miho no Tokimeki High School (Japan);Idol Hotline: Nakayama Miho no Tokimeki High School;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Karate Champ (Japan);Karate Champ;Nintendo Famicom Disk System;;1988;;;;;;;;;;;;
Karin no Tsurugi (Japan) [b];Karin no Tsurugi;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Kieta Princess (Japan);Kieta Princess;Nintendo Famicom Disk System;;1986;;;;;;;;;;;;
Knight Move (Japan);Knight Move;Nintendo Famicom Disk System;;1990;;;;;;;;;;;;
Kobayashi Hitomi no Hold Up (Japan) (Unl);Kobayashi Hitomi no Hold Up;Nintendo Famicom Disk System;;1990;;;;;;;;;;;;
Lipstick #.1 - Lolita Hen (Japan) (Unl);Lipstick #.1: Lolita Hen;Nintendo Famicom Disk System;;1988;;;;;;;;;;;;
Lipstick #.2 - Joshi Gakusei Hen (Japan) (Unl);Lipstick #.2: Joshi Gakusei Hen;Nintendo Famicom Disk System;;1988;;;;;;;;;;;;
Lipstick #.3 - OL Hen (Japan) (Unl);Lipstick #.3: OL Hen;Nintendo Famicom Disk System;;1988;;;;;;;;;;;;
Lipstick #.4 - Hakui no Tenshi Hen (Japan) (Unl);Lipstick #.4: Hakui no Tenshi Hen;Nintendo Famicom Disk System;;1988;;;;;;;;;;;;
Lipstick #.5 - Stewardess Hen (Japan) (Unl);Lipstick #.5: Stewardess Hen;Nintendo Famicom Disk System;;1988;;;;;;;;;;;;
Meikyuu Jiin Dababa (Japan);Meikyuu Jiin Dababa;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Metroid (Japan) (v1.2) [b];Metroid;Nintendo Famicom Disk System;;1986;;;;;;;;;;;;
Michael English Daibouken (Japan) (Unl);Michael English Daibouken;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Moero TwinBee - Cinnamon Hakase wo Sukue! (Japan);Moero TwinBee: Cinnamon Hakase wo Sukue!;Nintendo Famicom Disk System;;1986;;;;;;;;;;;;
Monty on the Run - Monty no Doki Doki Dai Dassou (Japan) [b];Monty on the Run: Monty no Doki Doki Dai Dassou;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Nazo no Kabe - Block Kuzushi (Japan) [b];Nazo no Kabe: Block Kuzushi;Nintendo Famicom Disk System;;1986;;;;;;;;;;;;
Nazo no Murasame Jou (Japan);Nazo no Murasame Jou;Nintendo Famicom Disk System;;1986;;;;;;;;;;;;
Nazoraa Land Dai 2 Gou (Japan) (Nazo Magazine Disk);Nazoraa Land Dai 2 Gou;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Nazoraa Land Dai 3 Gou (Japan) (Nazo Magazine Disk) [b];Nazoraa Land Dai 3 Gou;Nintendo Famicom Disk System;;1988;;;;;;;;;;;;
Nazoraa Land Soukan Gou (Japan) (Nazo Magazine Disk) [b];Nazoraa Land Soukan Gou;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Nazoraa Land Zoukan Gou - Quiz Ou wo Sagase! (Japan) (Nazo Magazine Disk) [b];Nazoraa Land Zoukan Gou: Quiz Ou wo Sagase!;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Neunzehn (Japan) [b];Neunzehn;Nintendo Famicom Disk System;;1988;;;;;;;;;;;;
Otocky (Japan) [b];Otocky;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Professional Mahjong Gokuu (Japan);Professional Mahjong Gokuu;Nintendo Famicom Disk System;;1986;;;;;;;;;;;;
ProWres - Famicom Wrestling Association (Japan) [b];ProWres: Famicom Wrestling Association;Nintendo Famicom Disk System;;1986;;;;;;;;;;;;
Risa no Yousei Densetsu (Japan);Risa no Yousei Densetsu;Nintendo Famicom Disk System;;1988;;;;;;;;;;;;
Sailor Fuku Bishoujo Zukan Vol. 1 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 1;Nintendo Famicom Disk System;;1989;;;;;;;;;;;;
Sailor Fuku Bishoujo Zukan Vol. 3 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 3;Nintendo Famicom Disk System;;1989;;;;;;;;;;;;
Sailor Fuku Bishoujo Zukan Vol. 4 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 4;Nintendo Famicom Disk System;;1989;;;;;;;;;;;;
Sailor Fuku Bishoujo Zukan Vol. 5 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 5;Nintendo Famicom Disk System;;1989;;;;;;;;;;;;
Sailor Fuku Bishoujo Zukan Vol. 6 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 6;Nintendo Famicom Disk System;;1989;;;;;;;;;;;;
Samurai Sword (Japan) [b];Samurai Sword;Nintendo Famicom Disk System;;1988;;;;;;;;;;;;
Sexy Invaders (Japan) (Unl);Sexy Invaders;Nintendo Famicom Disk System;;1989;;;;;;;;;;;;
Smash Ping Pong (Japan) [b];Smash Ping Pong;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Soccer (Japan);Soccer;Nintendo Famicom Disk System;;1985;;;;;;;;;;;;
Super Lode Runner (Japan) [b];Super Lode Runner;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Super Lode Runner II (Japan) (Disk Writer) [b];Super Lode Runner II;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Super Mario Brothers (Japan);Super Mario Brothers;Nintendo Famicom Disk System;;1985;;;;;;;;;;;;
Super Mario Brothers 2 (Japan);Super Mario Brothers 2;Nintendo Famicom Disk System;;1986;;;;;;;;;;;;
Tanigawa Kouji no Shougi Shinan II - Meijin heno Michi (Japan);Tanigawa Kouji no Shougi Shinan II: Meijin heno Michi;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Tennis (Japan);Tennis;Nintendo Famicom Disk System;;1983;;;;;;;;;;;;
Golf, The - Bishoujo Classic (Japan) (Unl);The Golf: Bishoujo Classic;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Legend of Zelda 2, The - Link no Bouken (Japan) (v1.1);The Legend of Zelda 2: Link no Bouken;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Monitor Puzzle Kineko, The - Kinetic Connection (Japan);The Monitor Puzzle Kineko: Kinetic Connection;Nintendo Famicom Disk System;;1986;;;;;;;;;;;;
Topple Zip (Japan) [b];Topple Zip;Nintendo Famicom Disk System;;1986;;;;;;;;;;;;
TwinBee (Japan) (Disk Writer);TwinBee;Nintendo Famicom Disk System;;1988;;;;;;;;;;;;
Vs. Excitebike (Japan);Vs. Excitebike;Nintendo Famicom Disk System;;1988;;;;;;;;;;;;
Yume Koujou Doki Doki Panic (Japan) [b];Yume Koujou Doki Doki Panic;Nintendo Famicom Disk System;;1987;;;;;;;;;;;;
Yuu Maze (Japan);Yuu Maze;Nintendo Famicom Disk System;;1988;;;;;;;;;;;;
Zatsugaku Olympic Quiz Part II (Japan) (Unl);Zatsugaku Olympic Quiz Part II;Nintendo Famicom Disk System;;1988;;;;;;;;;;;;
Zelda no Densetsu - The Hyrule Fantasy (Japan) (v1.1);Zelda no Densetsu: The Hyrule Fantasy;Nintendo Famicom Disk System;;1986;;;;;;;;;;;;
