#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Fidelity Ultimate Chess Challenge, The (USA, Europe);The Fidelity Ultimate Chess Challenge;Atari Lynx;;1992;;;;;;;;;;;;
Gates of Zendocon, The (USA, Europe);The Gates of Zendocon;Atari Lynx;;1993;;;;;;;;;;;;
Todd's Adventures in Slime World (USA, Europe);Todd's Adventures in Slime World;Atari Lynx;;1990;;;;;;;;;;;;
Toki (USA, Europe);Toki;Atari Lynx;;1992;;;;;;;;;;;;
Tournament Cyberball (USA, Europe);Tournament Cyberball;Atari Lynx;;1991;;;;;;;;;;;;
Turbo Sub (USA, Europe);Turbo Sub;Atari Lynx;;1991;;;;;;;;;;;;
Viking Child (USA, Europe);Viking Child;Atari Lynx;;1991;;;;;;;;;;;;
Warbirds (USA, Europe);Warbirds;Atari Lynx;;1991;;;;;;;;;;;;
World Class Soccer (USA, Europe);World Class Soccer;Atari Lynx;;1992;;;;;;;;;;;;
Xenophobe (USA, Europe);Xenophobe;Atari Lynx;;1990;;;;;;;;;;;;
Xybots (USA, Europe);Xybots;Atari Lynx;;1991;;;;;;;;;;;;
Zarlor Mercenary (USA, Europe);Zarlor Mercenary;Atari Lynx;;1990;;;;;;;;;;;;
