#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
F1 (USA, Europe);F1;Sega Game Gear;;1993;Domark;Driving/Racing;;;;;0;;;;;
FIFA International Soccer (USA, Europe);FIFA International Soccer;Sega Game Gear;;1994;Tiertex Design Studios;Sports/Soccer;;;;;0;;;;;
FIFA Soccer 96 (USA, Europe) (En,Fr,De,Es);FIFA Soccer 96;Sega Game Gear;;1995;Probe Entertainment;Sports/Soccer;;;;;0;;;;;
Factory Panic (Europe);Factory Panic;Sega Game Gear;;1991;Sega;Action/General;;;;;0;;;;;
Fantastic Dizzy (Europe) (En,Fr,De,Es,It);Fantastic Dizzy;Sega Game Gear;;1993;Codemasters;Action/General;;;;;0;;;;;
Fantasy Zone Gear (USA, Europe);Fantasy Zone Gear;Sega Game Gear;;1991;Sega;Action/Shooter;;;;;0;;;;;
Fatal Fury Special (USA, Europe);Fatal Fury Special;Sega Game Gear;;1994;SNK;Action/Fighting;;;;;0;;;;;
Foreman for Real (USA, Europe);Foreman for Real;Sega Game Gear;;1995;Probe Entertainment;Sports/Boxing;;;;;0;;;;;
Frank Thomas Big Hurt Baseball (USA);Frank Thomas Big Hurt Baseball;Sega Game Gear;;1995;Realtime Associates;Sports/Baseball;;;;;0;;;;;
Fred Couples' Golf (USA);Fred Couples' Golf;Sega Game Gear;;1994;Sega;Sports/Golf;;;;;0;;;;;
G-Loc Air Battle (USA, Europe);G-Loc Air Battle;Sega Game Gear;;1991;Sega-AM2;Simulation/Flight;;;;;0;;;;;
GP Rider (USA, Europe);GP Rider;Sega Game Gear;;1994;Sega;Driving/Racing;;;;;0;;;;;
Garfield - Caught in the Act (USA);Garfield: Caught in the Act;Sega Game Gear;;1995;Novotrade International;Action/Platformer;;;;;0;;;;;
Gear Works (USA, Europe);Gear Works;Sega Game Gear;;1994;Teque Interactive;Action/General;;;;;0;;;;;
George Foreman's KO Boxing (USA, Europe);George Foreman's KO Boxing;Sega Game Gear;;1992;Sims;Sports/Boxing;;;;;0;;;;;
Greendog (USA, Europe);Greendog;Sega Game Gear;;1993;Interactive Designs;Action/General;;;;;0;;;;;
Halley Wars (USA, Europe);Halley Wars;Sega Game Gear;;1991;Sega;Action/Shooter;;;;;0;;;;;
Home Alone (USA, Europe);Home Alone;Sega Game Gear;;1992;Sega;Action/General;;;;;0;;;;;
Hook (USA, Europe);Hook;Sega Game Gear;;1992;Spidersoft;Action/Platformer;;;;;0;;;;;
Hurricanes (USA, Europe);Hurricanes;Sega Game Gear;;1994;U.S. Gold;Action/General;;;;;0;;;;;
Incredible Crash Dummies, The (USA, Europe);Incredible Crash Dummies, The;Sega Game Gear;;1992;Teeny Weeny Games;Action/General;;;;;0;;;;;
Incredible Hulk, The (USA, Europe);Incredible Hulk, The;Sega Game Gear;;1995;Probe Entertainment;Action/General;;;;;0;;;;;
Indiana Jones and the Last Crusade (USA, Europe);Indiana Jones and the Last Crusade;Sega Game Gear;;1992;LucasArts;Action/General;;;;;0;;;;;
Iron Man X-O Manowar in Heavy Metal (USA, Europe);Iron Man X-O Manowar in Heavy Metal;Sega Game Gear;;1996;Realtime Associates;Action/Platformer;;;;;0;;;;;
Itchy & Scratchy Game, The (Europe);Itchy & Scratchy Game, The;Sega Game Gear;;1995;Bits Corporation;Action/General;;;;;0;;;;;
James Bond 007 - The Duel (Europe);James Bond 007: The Duel;Sega Game Gear;;1993;Domark;Action/Platformer;;;;;0;;;;;
James Pond 3 - Operation Starfi5h (Europe);James Pond 3: Operation Starfi5h;Sega Game Gear;;1993;Millennium;Action/Platformer;;;;;0;;;;;
James Pond II - Codename RoboCod (USA, Europe);James Pond II: Codename RoboCod;Sega Game Gear;;1993;Millennium;Action/General;;;;;0;;;;;
Jeopardy! (USA, Europe);Jeopardy!;Sega Game Gear;;1992;GameTek;Miscellaneous/Game Show;;;;;0;;;;;
Jeopardy! - Sports Edition (USA, Europe);Jeopardy!: Sports Edition;Sega Game Gear;;1994;GameTek;Miscellaneous/Game Show;;;;;0;;;;;
Joe Montana's Football (World);Joe Montana's Football;Sega Game Gear;;1991;Sega;Sports/Football;;;;;0;;;;;
Journey from Darkness - Strider Returns (USA, Europe);Journey from Darkness: Strider Returns;Sega Game Gear;;1994;Tiertex Design Studios;Action/Platformer;;;;;0;;;;;
Judge Dredd (USA, Europe);Judge Dredd;Sega Game Gear;;1995;Probe Entertainment;Action/General;;;;;0;;;;;
Junction (USA, Europe);Junction;Sega Game Gear;;1991;Micronet;Puzzle/Miscellaneous;;;;;0;;;;;
Jungle Book, The (USA);Jungle Book, The;Sega Game Gear;;1994;Syrox Developments;Action/General;;;;;0;;;;;
Jurassic Park (Europe);Jurassic Park;Sega Game Gear;;1993;Sega;Adventure/Modern;;;;;0;;;;;
Kawasaki Superbike Challenge (USA);Kawasaki Superbike Challenge;Sega Game Gear;;1995;Time Warner Interactive;Driving/Racing;;;;;0;;;;;
Klax (USA, Europe);Klax;Sega Game Gear;;1992;Tengen;Puzzle/Miscellaneous;;;;;0;;;;;
Krusty's Fun House (USA, Europe);Krusty's Fun House;Sega Game Gear;;1993;Audiogenic;Puzzle/Miscellaneous;;;;;0;;;;;
Land of Illusion Starring Mickey Mouse (USA, Europe);Land of Illusion Starring Mickey Mouse;Sega Game Gear;;1993;Sega;Action/General;;;;;0;;;;;
Last Action Hero (USA, Europe);Last Action Hero;Sega Game Gear;;1992;Bits Studios;Action/General;;;;;0;;;;;
Legend of Illusion Starring Mickey Mouse (USA, Europe);Legend of Illusion Starring Mickey Mouse;Sega Game Gear;;1995;Aspect;Action/General;;;;;0;;;;;
Lemmings (USA, Europe);Lemmings;Sega Game Gear;;1992;Probe Entertainment;Puzzle/Miscellaneous;;;;;0;;;;;
Lion King, The (USA);Lion King, The;Sega Game Gear;;1995;Syrox Developments;Action/General;;;;;0;;;;;
Lost World, The - Jurassic Park (USA);Lost World, The: Jurassic Park;Sega Game Gear;;1997;Aspect;Action/General;;;;;0;;;;;
Lucky Dime Caper, The (USA, Europe);Lucky Dime Caper, The;Sega Game Gear;;1992;Disney Interactive;Action/General;;;;;0;;;;;
MLBPA Baseball (USA);MLBPA Baseball;Sega Game Gear;;1995;High Score Productions;Sports/Baseball;;;;;0;;;;;
Madden NFL '95 (USA, Europe);Madden NFL '95;Sega Game Gear;;1995;Tiertex Design Studios;Sports/Football;;;;;0;;;;;
Madden NFL '96 (USA, Europe);Madden NFL '96;Sega Game Gear;;1996;THQ;Sports/Football;;;;;0;;;;;
Magical Puzzle Popils (World) (En,Ja);Magical Puzzle Popils;Sega Game Gear;;1992;Tengen;Puzzle/Miscellaneous;;;;;0;;;;;
