#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
High Voltage Hot Rod Show (USA);High Voltage Hot Rod Show (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Horizon Riders (USA);Horizon Riders (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Incoming! (USA);Incoming! (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Jam City Rollergirls (USA);Jam City Rollergirls (USA);Nintendo WiiWare;;;;;;;;;;;;;;
JellyCar 2 (USA);JellyCar 2 (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Jett Rocket (USA);Jett Rocket (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Jewel Keepers - Easter Island (USA);Jewel Keepers - Easter Island (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Kyotokei (USA);Kyotokei (USA);Nintendo WiiWare;;;;;;;;;;;;;;
LIT (USA);LIT (USA);Nintendo WiiWare;;;;;;;;;;;;;;
La-Mulana (USA);La-Mulana (USA);Nintendo WiiWare;;;;;;;;;;;;;;
MadStone (USA);MadStone (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Mega Man 10 (USA);Mega Man 10 (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Mega Man 9 (USA);Mega Man 9 (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Minna de Taisen Puzzle - Shanghai Wii (Japan);Minna de Taisen Puzzle - Shanghai Wii (Japan);Nintendo WiiWare;;;;;;;;;;;;;;
Mister Bumblebee Racing Champion (Europe);Mister Bumblebee Racing Champion (Europe);Nintendo WiiWare;;;;;;;;;;;;;;
MotoHeroz (USA);MotoHeroz (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Mr. Driller W (USA);Mr. Driller W (USA);Nintendo WiiWare;;;;;;;;;;;;;;
NyxQuest - Kindred Spirits (USA);NyxQuest - Kindred Spirits (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Pallurikio (USA);Pallurikio (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Phalanx (Japan);Phalanx (Japan);Nintendo WiiWare;;;;;;;;;;;;;;
Pokemon Rumble (USA);Pokemon Rumble (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Pokosuka Racing (Japan);Pokosuka Racing (Japan);Nintendo WiiWare;;;;;;;;;;;;;;
Pop 'Em, Drop 'Em SameGame (USA);Pop 'Em, Drop 'Em SameGame (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Protoethea (USA);Protoethea (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Rage of the Gladiator (USA);Rage of the Gladiator (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Rainbow Islands - Towering Adventure! (USA);Rainbow Islands - Towering Adventure! (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Retro City Rampage (USA);Retro City Rampage (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Robin Hood - The Return of Richard (USA);Robin Hood - The Return of Richard (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Robox (USA);Robox (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Rush Rush Rally Racing (Europe);Rush Rush Rally Racing (Europe);Nintendo WiiWare;;;;;;;;;;;;;;
SPOGS Racing (USA);SPOGS Racing (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Shootanto - Evolutionary Mayhem (USA);Shootanto - Evolutionary Mayhem (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Simple Series Vol. 1 - The Block Kuzushi neo (Japan);Simple Series Vol. 1 - The Block Kuzushi neo (Japan);Nintendo WiiWare;;;;;;;;;;;;;;
Snowboard Riot (USA);Snowboard Riot (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Soccer Bashi (USA);Soccer Bashi (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Soccer Up! (USA);Soccer Up! (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Sonic the Hedgehog 4 - Episode I (USA);Sonic the Hedgehog 4 - Episode I (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Space Invaders Get Even (USA);Space Invaders Get Even (USA);Nintendo WiiWare;;;;;;;;;;;;;
Star Soldier R (USA);Star Soldier R (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Stunt Cars (USA);Stunt Cars (USA);Nintendo WiiWare;;;;;;;;;;;;;;
TNT Racers (USA);TNT Racers (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Tales of Monkey Island - Chapter 1 - Launch of the Screaming Narwhal (USA);Tales of Monkey Island - Chapter 1 - Launch of the Screaming Narwhal (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Tales of Monkey Island - Chapter 2 - The Siege of Spinner Cay (USA);Tales of Monkey Island - Chapter 2 - The Siege of Spinner Cay (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Tales of Monkey Island - Chapter 3 - Lair of the Leviathan (USA);Tales of Monkey Island - Chapter 3 - Lair of the Leviathan (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Tales of Monkey Island - Chapter 4 - The Trial and Execution of Guybrush Threepwood (USA);Tales of Monkey Island - Chapter 4 - The Trial and Execution of Guybrush Threepwood (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Tales of Monkey Island - Chapter 5 - Rise of the Pirate God (USA);Tales of Monkey Island - Chapter 5 - Rise of the Pirate God (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Tetris Party (USA);Tetris Party (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Three Musketeers, The - One For All (USA);Three Musketeers, The - One For All (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Toki Tori (USA);Toki Tori (USA);Nintendo WiiWare;;;;;;;;;;;;;;
