#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Samurai Shodown;Samurai Shodown;SNK Neo Geo CD;;;;;;;;;;;;;;
Samurai Shodown 2;Samurai Shodown 2;SNK Neo Geo CD;;;;;;;;;;;;;;
Samurai Shodown 3;Samurai Shodown 3;SNK Neo Geo CD;;;;;;;;;;;;;;
Samurai Shodown 4;Samurai Shodown 4;SNK Neo Geo CD;;;;;;;;;;;;;;
Samurai Spirits RPG;Samurai Spirits RPG;SNK Neo Geo CD;;;;;;;;;;;;;;
Savage Reign;Savage Reign;SNK Neo Geo CD;;;;;;;;;;;;;;
Sengoku;Sengoku;SNK Neo Geo CD;;;;;;;;;;;;;;
Sengoku 2;Sengoku 2;SNK Neo Geo CD;;;;;;;;;;;;;;
Soccer Brawl;Soccer Brawl;SNK Neo Geo CD;;;;;;;;;;;;;;
Stakes Winner;Stakes Winner;SNK Neo Geo CD;;;;;;;;;;;;;;
Street Hoop;Street Hoop;SNK Neo Geo CD;;;;;;;;;;;;;;
Super Sidekicks;Super Sidekicks;SNK Neo Geo CD;;;;;;;;;;;;;;
Super Sidekicks 2;Super Sidekicks 2;SNK Neo Geo CD;;;;;;;;;;;;;;
Super Sidekicks 3;Super Sidekicks 3;SNK Neo Geo CD;;;;;;;;;;;;;;
Super Spy;Super Spy;SNK Neo Geo CD;;;;;;;;;;;;;;
Top Hunter;Top Hunter;SNK Neo Geo CD;;;;;;;;;;;;;;
Top Player's Golf;Top Player's Golf;SNK Neo Geo CD;;;;;;;;;;;;;;
Twinkle Star Sprites;Twinkle Star Sprites;SNK Neo Geo CD;;;;;;;;;;;;;;
View Point;View Point;SNK Neo Geo CD;;;;;;;;;;;;;;
Voltage Fighter Gowcaizer;Voltage Fighter Gowcaizer;SNK Neo Geo CD;;;;;;;;;;;;;;
Windjammers;Windjammers;SNK Neo Geo CD;;;;;;;;;;;;;;
World Heroes;World Heroes;SNK Neo Geo CD;;;;;;;;;;;;;;
World Heroes 2;World Heroes 2;SNK Neo Geo CD;;;;;;;;;;;;;;
World Heroes 2 Jet;World Heroes 2 Jet;SNK Neo Geo CD;;;;;;;;;;;;;;
World Heroes Perfect;World Heroes Perfect;SNK Neo Geo CD;;;;;;;;;;;;;;
Zintrick;Zintrick;SNK Neo Geo CD;;;;;;;;;;;;;;
