#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Sunset Riders (USA);Sunset Riders (USA);Super Nintendo Entertainment System Multiplayer;;1991;Konami;Shooter;;;;;0;;;;;
Super Bomberman (USA);Super Bomberman (USA);Super Nintendo Entertainment System Multiplayer;;1993;Hudson;Action;;;;;0;;;;;
Super Bomberman 2 (USA);Super Bomberman 2 (USA);Super Nintendo Entertainment System Multiplayer;;1994;Hudson;Action;;;;;0;;;;;
Super Bomberman 3 (Europe);Super Bomberman 3 (Europe);Super Nintendo Entertainment System Multiplayer;;1995;Hudson;Action;;;;;0;;;;;
Super Smash T.V. (USA);Super Smash T.V. (USA);Super Nintendo Entertainment System Multiplayer;;1992;Acclaim;Shooter;;;;;0;;;;;
Teenage Mutant Ninja Turtles IV - Turtles in Time (USA);Teenage Mutant Ninja Turtles IV - Turtles in Time (USA);Super Nintendo Entertainment System Multiplayer;;1992;Konami;Fighter;;;;;0;;;;;
Tetris Attack (USA);Tetris Attack (USA);Super Nintendo Entertainment System Multiplayer;;1996;Nintendo;Puzzle;;;;;0;;;;;
Uniracers (USA);Uniracers (USA);Super Nintendo Entertainment System Multiplayer;;1994;Nintendo;Driving;;;;;0;;;;;
WWF Raw (USA);WWF Raw (USA);Super Nintendo Entertainment System Multiplayer;;1994;LJN Ltd.;Sports/Wrestling;;;;;0;;;;;
WWF Royal Rumble (USA);WWF Royal Rumble (USA);Super Nintendo Entertainment System Multiplayer;;1993;LJN Ltd.;Sports/Wrestling;;;;;0;;;;;
WWF Super WrestleMania (USA);WWF Super WrestleMania (USA);Super Nintendo Entertainment System Multiplayer;;1992;LJN Ltd.;Sports/Wrestling;;;;;0;;;;;
WWF WrestleMania - The Arcade Game (USA);WWF WrestleMania - The Arcade Game (USA);Super Nintendo Entertainment System Multiplayer;;1996;Acclaim;Sports/Wrestling;;;;;0;;;;;
Wild Guns (USA);Wild Guns (USA);Super Nintendo Entertainment System Multiplayer;;1994;Natsume;Shooter;;;;;0;;;;;
Zombies Ate My Neighbors (USA);Zombies Ate My Neighbors (USA);Super Nintendo Entertainment System Multiplayer;;1993;Konami;Action;;;;;0;;;;;
