#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
PlantsVsZombies;Plants Vs Zombies;Pinball FX2;;;;;1;;;;;;;Plants Vs. Zombies;;;;;;
Portal;Portal;Pinball FX2;;;;;1;;;;;;;Portal;;;;;;
Rome;Rome;Pinball FX2;;;;;;;;;;;;;;;;;;
STARWARS_Boba_Fett;STARWARS Boba Fett;Pinball FX2;;;;;;;;;;;;;;;;;;
STARWARS_CloneWars;STARWARS Clone Wars;Pinball FX2;;;;;;;;;;;;;;;;;;
STARWARS_Darth_Vader;STARWARS Darth Vader;Pinball FX2;;;;;;;;;;;;;;;;;;
STARWARS_Droids;STARWARS Droids;Pinball FX2;;;;;;;;;;;;;;;;;;
STARWARS_Episode_4;STARWARS Episode 4;Pinball FX2;;;;;;;;;;;;;;;;;;
STARWARS_Episode_5;STARWARS Episode 5;Pinball FX2;;;;;;;;;;;;;;;;;;
STARWARS_Episode_6;STARWARS Episode 6;Pinball FX2;;;;;;;;;;;;;;;;;;
STARWARS_Episode_7;STARWARS Episode 7;Pinball FX2;;;;;;;;;;;;;;;;;;
STARWARS_Han_Solo;STARWARS Han Solo;Pinball FX2;;;;;;;;;;;;;;;;;;
STARWARS_Light_VS_Dark;STARWARS Light VS Dark;Pinball FX2;;;;;;;;;;;;;;;;;;
STARWARS_MFO;STARWARS MFO;Pinball FX2;;;;;;;;;;;;;;;;;;
STARWARS_Rebels;STARWARS Rebels;Pinball FX2;;;;;;;;;;;;;;;;;;
STARWARS_RogueOne;STARWARS Rogue One;Pinball FX2;;;;;;;;;;;;;;;;;;
STARWARS_SFA;STARWARS SFA;Pinball FX2;;;;;;;;;;;;;;;;;;
Shaman;Shaman;Pinball FX2;;;;;;;;;;;;;;;;;;
SouthPark1;South Park 1;Pinball FX2;;;;;;;;;;;;;;;;;;
SouthPark2;South Park 2;Pinball FX2;;;;;;;;;;;;;;;;;;
SplosionMan;Splosion Man;Pinball FX2;;;;;4;;;;;;;'Splosion Man;;;;;;
Tesla;Tesla;Pinball FX2;;;;;;;;;;;;;;;;;;
TheWalkingDead;The Walking Dead;Pinball FX2;;;;;;;;;;;;;;;;;;
V12;V12;Pinball FX2;;;;;;;;;;;;;;;;;;
Western;Western;Pinball FX2;;;;;;;;;;;;;;;;;;
