#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Chaos - The Battle of the Wizards (Europe);Chaos: The Battle of the Wizards;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Chuckie Egg (Europe);Chuckie Egg;Sinclair ZX Spectrum;;1983;;;;;;;;;;;;
CJ's II - In the USA (Europe);CJ's II: In the USA;Sinclair ZX Spectrum;;1991;;;;;;;;;;;;
Codename Mat (Europe);Codename Mat;Sinclair ZX Spectrum;;1984;;;;;;;;;;;;
Codename Mat II (Europe);Codename Mat II;Sinclair ZX Spectrum;;1984;;;;;;;;;;;;
Commando (Elite Systems) (Europe);Commando;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Contact Sam Cruise (Europe);Contact Sam Cruise;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Continental Circus (Europe);Continental Circus;Sinclair ZX Spectrum;;1989;;;;;;;;;;;;
Cruising On Broadway (Europe);Cruising On Broadway;Sinclair ZX Spectrum;;1983;;;;;;;;;;;;
Cybernoid II - The Revenge (Europe);Cybernoid II: The Revenge;Sinclair ZX Spectrum;;1988;;;;;;;;;;;;
Cybernoid - The Fighting Machine (Europe);Cybernoid: The Fighting Machine;Sinclair ZX Spectrum;;1988;;;;;;;;;;;;
Daley Thompson's Supertest (Europe);Daley Thompson's Supertest;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Dan Dare - Pilot of the Future (Europe);Dan Dare: Pilot of the Future;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Dark Sceptre (Europe);Dark Sceptre;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Deathchase (Europe);Deathchase;Sinclair ZX Spectrum;;1983;;;;;;;;;;;;
Deep Strike (Europe);Deep Strike;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Dizzy III - Fantasy World Dizzy (Europe);Dizzy III: Fantasy World Dizzy;Sinclair ZX Spectrum;;1989;;;;;;;;;;;;
Dizzy VII - Crystal Kingdom Dizzy (Europe);Dizzy VII: Crystal Kingdom Dizzy;Sinclair ZX Spectrum;;1992;;;;;;;;;;;;
Dragon's Lair II - Escape from Singe's Castle (Europe);Dragon's Lair II: Escape from Singe's Castle;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Dynamite Dan (Europe);Dynamite Dan;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Enchanted (Spain);Enchanted;Sinclair ZX Spectrum;;1989;;;;;;;;;;;;
Equinox (Europe);Equinox;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Fairlight - A Prelude (Europe);Fairlight: A Prelude;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Fantastic Voyage (Europe);Fantastic Voyage;Sinclair ZX Spectrum;;1984;;;;;;;;;;;;
Fat Worm Blows a Sparky (Europe);Fat Worm Blows a Sparky;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Flip Flap (Europe);Flip Flap;Sinclair ZX Spectrum;;1984;;;;;;;;;;;;
Flying Shark (Europe);Flying Shark;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Formula One (CRL Group) (Europe);Formula One;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Frank Bruno's Boxing (Europe);Frank Bruno's Boxing;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Frankie Goes to Hollywood (Europe);Frankie Goes to Hollywood;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Frost Byte (Europe);Frost Byte;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Garfield - Big, Fat, Hairy Deal (Europe);Garfield: Big, Fat, Hairy Deal;Sinclair ZX Spectrum;;1988;;;;;;;;;;;;
Ghost Hunters (Europe);Ghost Hunters;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Ghost n Goblins;Ghost n Goblins;Sinclair ZX Spectrum;;1991;;;;;;;;;;;;
Ghouls n Ghost;Ghouls n Ghost;Sinclair ZX Spectrum;;1991;;;;;;;;;;;;
Gregory Loses his Clock (Europe);Gregory Loses his Clock;Sinclair ZX Spectrum;;1989;;;;;;;;;;;;
Gyroscope (Europe);Gyroscope;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Head over Heels (Europe);Head over Heels;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Heavy on the Magick (Europe);Heavy on the Magick;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Herbert's Dummy Run (Europe);Herbert's Dummy Run;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Highway Encounter (Europe);Highway Encounter;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Horace Goes Skiing (Europe);Horace Goes Skiing;Sinclair ZX Spectrum;;1982;;;;;;;;;;;;
I, Ball II - Quest for the Past (Europe);I, Ball II: Quest for the Past;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Ikari Warriors (Europe);Ikari Warriors;Sinclair ZX Spectrum;;1988;;;;;;;;;;;;
Impossible Mission (Europe);Impossible Mission;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Jack the Nipper (Europe);Jack the Nipper;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Jack the Nipper II - In Coconut Capers (Europe);Jack the Nipper II: In Coconut Capers;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Jet Set Willy (Europe);Jet Set Willy;Sinclair ZX Spectrum;;1984;;;;;;;;;;;;
Jet Set Willy II - The Final Frontier (Europe);Jet Set Willy II: The Final Frontier;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Jumping Jack (Europe);Jumping Jack;Sinclair ZX Spectrum;;1983;;;;;;;;;;;;
Kokotoni Wilf (Europe);Kokotoni Wilf;Sinclair ZX Spectrum;;1984;;;;;;;;;;;;
Kosmic Kanga (Europe);Kosmic Kanga;Sinclair ZX Spectrum;;1984;;;;;;;;;;;;
