#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Blaster Master Boy (USA);Blaster Master Boy;Nintendo Game Boy;;1991;;;;;;;;;;;;
Bo Jackson 2 Games in 1 - Hit and Run! (USA);Bo Jackson 2 Games in 1: Hit and Run!;Nintendo Game Boy;;1991;;;;;;;;;;;;
Boggle Plus (USA);Boggle Plus;Nintendo Game Boy;;1992;;;;;;;;;;;;
Bomb Jack (Europe);Bomb Jack;Nintendo Game Boy;;1992;;;;;;;;;;;;
Bomberman GB (USA, Europe);Bomberman GB;Nintendo Game Boy;;1998;;;;;;;;;;;;
Bonk's Adventure (USA);Bonk's Adventure;Nintendo Game Boy;;1993;;;;;;;;;;;;
Bonk's Revenge (USA);Bonk's Revenge;Nintendo Game Boy;;1991;;;;;;;;;;;;
Boomer's Adventure in ASMIK World (USA);Boomer's Adventure in ASMIK World;Nintendo Game Boy;;1990;;;;;;;;;;;;
Boulder Dash (Europe);Boulder Dash;Nintendo Game Boy;;1990;;;;;;;;;;;;
Boxxle (USA, Europe) (Rev A);Boxxle;Nintendo Game Boy;;1990;;;;;;;;;;;;
Boxxle II (USA);Boxxle II;Nintendo Game Boy;;1992;;;;;;;;;;;;
Boy and His Blob in the Rescue of Princess Blobette, A (USA);Boy and His Blob in the Rescue of Princess Blobette, A;Nintendo Game Boy;;1991;;;;;;;;;;;;
Brain Drain (USA);Brain Drain;Nintendo Game Boy;;1998;;;;;;;;;;;;
Brainbender (USA);Brainbender;Nintendo Game Boy;;1991;;;;;;;;;;;;
Bram Stoker's Dracula (USA, Europe);Bram Stoker's Dracula;Nintendo Game Boy;;1993;;;;;;;;;;;;
BreakThru! (USA);BreakThru!;Nintendo Game Boy;;1994;;;;;;;;;;;;
Bubble Bobble (USA, Europe);Bubble Bobble;Nintendo Game Boy;;1987;;;;;;;;;;;;
Bubble Bobble Part 2 (USA, Europe);Bubble Bobble Part 2;Nintendo Game Boy;;1993;;;;;;;;;;;;
Bubble Ghost (USA, Europe);Bubble Ghost;Nintendo Game Boy;;1990;;;;;;;;;;;;
Bubsy II (USA);Bubsy II;Nintendo Game Boy;;1995;;;;;;;;;;;;
Burai Fighter Deluxe (USA, Europe);Burai Fighter Deluxe;Nintendo Game Boy;;1991;;;;;;;;;;;;
Burger Time Deluxe (World);Burger Time Deluxe;Nintendo Game Boy;;1991;;;;;;;;;;;;
Bust-A-Move 2 - Arcade Edition (USA, Europe);Bust-A-Move 2: Arcade Edition;Nintendo Game Boy;;1998;;;;;;;;;;;;
Bust-A-Move 3 DX (Europe);Bust-A-Move 3 DX;Nintendo Game Boy;;1998;;;;;;;;;;;;
Buster Brothers (USA);Buster Brothers;Nintendo Game Boy;;1993;;;;;;;;;;;;
Caesars Palace (USA) (Rev A);Caesars Palace;Nintendo Game Boy;;1991;;;;;;;;;;;;
Captain America and the Avengers (USA);Captain America and the Avengers;Nintendo Game Boy;;1994;;;;;;;;;;;;
Casino Funpak (USA, Europe);Casino Funpak;Nintendo Game Boy;;1995;;;;;;;;;;;;
Casper (USA);Casper;Nintendo Game Boy;;1996;;;;;;;;;;;;
Castelian (USA);Castelian;Nintendo Game Boy;;1991;;;;;;;;;;;;
Castle Quest (Europe);Castle Quest;Nintendo Game Boy;;1993;;;;;;;;;;;;
Castlevania II - Belmont's Revenge (USA, Europe);Castlevania II: Belmont's Revenge;Nintendo Game Boy;;1991;;;;;;;;;;;;
Castlevania Legends (USA, Europe);Castlevania Legends;Nintendo Game Boy;;1998;;;;;;;;;;;;
Catrap (USA);Catrap;Nintendo Game Boy;;1990;;;;;;;;;;;;
Centipede (USA);Centipede;Nintendo Game Boy;;1992;;;;;;;;;;;;
Championship Pool (USA);Championship Pool;Nintendo Game Boy;;1993;;;;;;;;;;;;
Chase H.Q. (USA, Europe) (Rev A);Chase H.Q.;Nintendo Game Boy;;1990;;;;;;;;;;;;
Choplifter II - Rescue & Survive (USA);Choplifter II: Rescue & Survive;Nintendo Game Boy;;1991;;;;;;;;;;;;
Choplifter III (Europe);Choplifter III;Nintendo Game Boy;;1994;;;;;;;;;;;;
Chuck Rock (USA, Europe);Chuck Rock;Nintendo Game Boy;;1993;;;;;;;;;;;;
Cliffhanger (USA, Europe);Cliffhanger;Nintendo Game Boy;;1993;;;;;;;;;;;;
College Slam (USA);College Slam;Nintendo Game Boy;;1996;;;;;;;;;;;;
Contra - The Alien Wars (USA);Contra: The Alien Wars;Nintendo Game Boy;;1994;;;;;;;;;;;;
Cool Ball (USA);Cool Ball;Nintendo Game Boy;;1991;;;;;;;;;;;;
Cool Hand (Europe);Cool Hand;Nintendo Game Boy;;1998;;;;;;;;;;;;
Cool Spot (USA);Cool Spot;Nintendo Game Boy;;1993;;;;;;;;;;;;
Cool World (USA);Cool World;Nintendo Game Boy;;1993;;;;;;;;;;;;
Cosmo Tank (USA);Cosmo Tank;Nintendo Game Boy;;1990;;;;;;;;;;;;
Crystal Quest (USA);Crystal Quest;Nintendo Game Boy;;1991;;;;;;;;;;;;
CutThroat Island (USA, Europe);CutThroat Island;Nintendo Game Boy;;1995;;;;;;;;;;;;
Cyraid (USA);Cyraid;Nintendo Game Boy;;1991;;;;;;;;;;;;
Daedalian Opus (USA);Daedalian Opus;Nintendo Game Boy;;1990;;;;;;;;;;;;
Daffy Duck - The Marvin Missions (USA);Daffy Duck: The Marvin Missions;Nintendo Game Boy;;1995;;;;;;;;;;;;
