#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Battle Unit (Pan-Q);Battle Unit;Sharp X68000;;199X;;;;;;;;;;;;
Battle Unit II (Takumi Soft);Battle Unit II;Sharp X68000;;1992;;;;;;;;;;;;
Battletech (1992)(Crossmedia)(Craig);Battletech;Sharp X68000;;1992;;;;;;;;;;;;
Beast 2 Inkyubasutaa (19xx)(Birdy Soft)(Craig);Beast 2 Inkyubasutaa;Sharp X68000;;1992;;;;;;;;;;;;
Bishoujo Senshi Lady Fighter v1.00 (Sprite);Bishoujo Senshi Lady Fighter;Sharp X68000;;1993;;;;;;;;;;;;
Bishoujo Senshi Moon Fighter v2.11 (Sprite);Bishoujo Senshi Moon Fighter;Sharp X68000;;1993;;;;;;;;;;;;
Bishoujo Senshi Sailor V (DK Software)(3 player version);Bishoujo Senshi Sailor V;Sharp X68000;;1993;;;;;;;;;;;;
Bishoujo Senshi Sailormoon Kessen Dark Kingdom (1993)(Black HCS)(Craig);Bishoujo Senshi Sailormoon Kessen Dark Kingdom;Sharp X68000;;1993;;;;;;;;;;;;
Bishoujo Senshi Super Moon Fighter X (Craig);Bishoujo Senshi Super Moon Fighter X;Sharp X68000;;1995;;;;;;;;;;;;
Bishoujo Super Moon Fighter v1.02;Bishoujo Super Moon Fighter v1.02;Sharp X68000;;1994;;;;;;;;;;;;
Biyoyon Car Game (199x)(Eins-Soft);Biyoyon Car Game;Sharp X68000;;19XX;;;;;;;;;;;;
Blanka In Shura No Kuni (1997)(Haiteidoradorazu);Blanka In Shura No Kuni;Sharp X68000;;1997;;;;;;;;;;;;
Bleed Out Sakuretsu (Gold Cats Project);Bleed Out Sakuretsu;Sharp X68000;;1996;;;;;;;;;;;;
Blind Spot (1991)(Dolphin Game Studio);Blind Spot;Sharp X68000;;1991;;;;;;;;;;;;
Block Stocker v2.00 (1989)(X-Soft);Block Stocker;Sharp X68000;;1989;;;;;;;;;;;;
Blockout Modoki (19xx)(Bee);Blockout Modoki;Sharp X68000;;19XX;;;;;;;;;;;;
Blodia (Broderbund) (Craig);Blodia;Sharp X68000;;1990;;;;;;;;;;;;
Blue Phoenix (Craig);Blue Phoenix;Sharp X68000;;1990;;;;;;;;;;;;
Blue Waver Special (Simokouchi M.);Blue Waver Special;Sharp X68000;;1989;;;;;;;;;;;;
Blue Wings 2 Blue Knights (Craig);Blue Wings 2 Blue Knights;Sharp X68000;;1993;;;;;;;;;;;;
Bodhidharma v1.01 Hehebereke (Take Soft);Bodhidharma;Sharp X68000;;1994;;;;;;;;;;;;
Bomber Man (System Soft);Bomber Man;Sharp X68000;;1990;;;;;;;;;;;;
Bonanza Bros (1991)(Sharp - SPS)(Craig);Bonanza Bros.;Sharp X68000;;1991;;;;;;;;;;;;
Bosconian (Dempa);Bosconian;Sharp X68000;;1988;;;;;;;;;;;;
Boyon Boyon (-);Boyon Boyon;Sharp X68000;;1990;;;;;;;;;;;;
Boyoyon v3.56 (1997)(Noz);Boyoyon;Sharp X68000;;1996;;;;;;;;;;;;
Bubble Bobble (Dempa);Bubble Bobble;Sharp X68000;;1989;;;;;;;;;;;;
Buster;Buster;Sharp X68000;;1995;;;;;;;;;;;;
Butasan (Dempa);Butasan;Sharp X68000;;1993;;;;;;;;;;;;
C-ONZ (Y.Y) (Craig);C-ONZ;Sharp X68000;;19XX;;;;;;;;;;;;
Cameltry (Denpa);Cameltry;Sharp X68000;;1991;;;;;;;;;;;;
Can Can Bunny Extra (1993)(Cocktail Soft);Can Can Bunny Extra;Sharp X68000;;1993;;;;;;;;;;;;
Carat - Magical Block (Craig);Carat;Sharp X68000;;1992;;;;;;;;;;;;
Caterpi (19xx)(-);Caterpi;Sharp X68000;;19XX;;;;;;;;;;;;
Cave Crowds (Brings Onion Software);Cave Crowds;Sharp X68000;;1991;;;;;;;;;;;;
Cave Crowds (Brings Onion Software)(comiket version);Cave Crowds;Sharp X68000;;1991;;;;;;;;;;;;
Celcion 68000 (1992)(SPC Soft);Celcion 68000;Sharp X68000;;1992;;;;;;;;;;;;
Celia (B-Cat Software);Celia;Sharp X68000;;1993;;;;;;;;;;;;
Chacha Fighter V v1.10 (Craig);Chacha Fighter V;Sharp X68000;;1995;;;;;;;;;;;;
Chaos Angels (1996)(L. Sound);Chaos Angels;Sharp X68000;;1996;;;;;;;;;;;;
Chaos Strikes Back (1990)(FTL);Chaos Strikes Back;Sharp X68000;;1990;;;;;;;;;;;;
Chase H.Q. (1992)(Tierheit)(Craig);Chase H.Q.;Sharp X68000;;1992;;;;;;;;;;;;
Chijou Ikusa (1991)(Yamaco);Chijou Ikusa;Sharp X68000;;1991;;;;;;;;;;;;
Dino Land (1991)(Wolf Team)(Craig);Chou Tour Yuu Retsuden Dino Land;Sharp X68000;;1991;;;;;;;;;;;;
